Price History: MS129867,,,,,,,,,
,,,,,,,,,
Date,Price,CVol,Change,% Change,"Total Return (Gross, Unhedged)","Cumulative Return % (Gross, Unhedged)",Open,High,Low
01/03/17,"910,19",,"5,85","0,65","1.783,02","101,57",,"910,19","910,19"
01/04/17,"913,46",,"3,26","0,36","1.789,42","102,29",,"913,46","913,46"
01/05/17,"916,76",,"3,31","0,36","1.795,89","103,03",,"916,76","916,76"
01/06/17,"913,33",,"-3,43","-0,37","1.792,92","102,69",,"913,33","913,33"
01/09/17,"907,66",,"-5,68","-0,62","1.781,78","101,43",,"907,66","907,66"
01/10/17,"904,43",,"-3,22","-0,35","1.775,45","100,71",,"904,43","904,43"
01/11/17,"907,82",,"3,39","0,37","1.782,11","101,47",,"907,82","907,82"
01/12/17,"908,73",,"0,91","0,10","1.783,89","101,67",,"908,73","908,73"
01/13/17,"910,86",,"2,13","0,23","1.788,07","102,14",,"910,86","910,86"
01/17/17,"911,02",,"0,16","0,02","1.788,38","102,18",,"911,02","911,02"
01/18/17,"909,34",,"-1,68","-0,18","1.785,08","101,80",,"909,34","909,34"
01/19/17,"907,16",,"-2,17","-0,24","1.781,07","101,35",,"907,16","907,16"
01/20/17,"911,18",,"4,01","0,44","1.788,95","102,24",,"911,18","911,18"
01/23/17,"906,89",,"-4,29","-0,47","1.781,08","101,35",,"906,89","906,89"
01/24/17,"900,36",,"-6,53","-0,72","1.768,26","99,90",,"900,36","900,36"
01/25/17,"899,91",,"-0,45","-0,05","1.767,37","99,80",,"899,91","899,91"
01/26/17,"901,24",,"1,33","0,15","1.770,07","100,11",,"901,24","901,24"
01/27/17,"901,09",,"-0,15","-0,02","1.769,88","100,08",,"901,09","901,09"
01/30/17,"895,51",,"-5,58","-0,62","1.759,25","98,88",,"895,51","895,51"
01/31/17,"898,54",,"3,03","0,34","1.765,20","99,55",,"898,54","898,54"
02/01/17,"893,00",,"-5,53","-0,62","1.754,39","98,33",,"893,00","893,00"
02/02/17,"892,96",,"-0,05","-0,01","1.754,32","98,33",,"892,96","892,96"
02/03/17,"896,20",,"3,24","0,36","1.760,84","99,06",,"896,20","896,20"
02/06/17,"892,10",,"-4,10","-0,46","1.752,79","98,15",,"892,10","892,10"
02/07/17,"892,84",,"0,74","0,08","1.754,35","98,33",,"892,84","892,84"
02/08/17,"898,99",,"6,15","0,69","1.766,66","99,72",,"898,99","898,99"
02/09/17,"901,71",,"2,72","0,30","1.772,01","100,33",,"901,71","901,71"
02/10/17,"904,32",,"2,61","0,29","1.777,26","100,92",,"904,32","904,32"
02/13/17,"903,11",,"-1,21","-0,13","1.775,73","100,75",,"903,11","903,11"
02/14/17,"899,97",,"-3,14","-0,35","1.769,72","100,07",,"899,97","899,97"
02/15/17,"900,11",,"0,14","0,02","1.770,40","100,14",,"900,11","900,11"
02/16/17,"902,07",,"1,96","0,22","1.774,71","100,63",,"902,07","902,07"
02/17/17,"903,21",,"1,14","0,13","1.776,94","100,88",,"903,21","903,21"
02/21/17,"910,59",,"7,38","0,82","1.791,49","102,53",,"910,59","910,59"
02/22/17,"911,47",,"0,88","0,10","1.793,25","102,73",,"911,47","911,47"
02/23/17,"915,39",,"3,93","0,43","1.801,17","103,62",,"915,39","915,39"
02/24/17,"918,67",,"3,28","0,36","1.807,95","104,39",,"918,67","918,67"
02/27/17,"915,83",,"-2,84","-0,31","1.802,41","103,76",,"915,83","915,83"
02/28/17,"916,98",,"1,14","0,12","1.804,76","104,03",,"916,98","916,98"
03/01/17,"918,70",,"1,72","0,19","1.809,10","104,52",,"918,70","918,70"
03/02/17,"921,85",,"3,15","0,34","1.815,31","105,22",,"921,85","921,85"
03/03/17,"920,89",,"-0,96","-0,10","1.813,50","105,02",,"920,89","920,89"
03/06/17,"920,33",,"-0,56","-0,06","1.812,41","104,89",,"920,33","920,33"
03/07/17,"919,12",,"-1,21","-0,13","1.810,11","104,63",,"919,12","919,12"
03/08/17,"912,68",,"-6,44","-0,70","1.798,07","103,27",,"912,68","912,68"
03/09/17,"913,41",,"0,73","0,08","1.799,60","103,44",,"913,41","913,41"
03/10/17,"917,45",,"4,04","0,44","1.807,90","104,38",,"917,45","917,45"
03/13/17,"918,76",,"1,31","0,14","1.810,79","104,71",,"918,76","918,76"
03/14/17,"914,85",,"-3,91","-0,43","1.803,10","103,84",,"914,85","914,85"
03/15/17,"922,50",,"7,64","0,84","1.818,17","105,54",,"922,50","922,50"
03/16/17,"923,09",,"0,59","0,06","1.819,57","105,70",,"923,09","923,09"
03/17/17,"926,18",,"3,09","0,34","1.825,66","106,39",,"926,18","926,18"
03/20/17,"922,70",,"-3,48","-0,38","1.818,88","105,62",,"922,70","922,70"
03/21/17,"923,48",,"0,78","0,09","1.820,75","105,84",,"923,48","923,48"
03/22/17,"922,30",,"-1,18","-0,13","1.818,46","105,58",,"922,30","922,30"
03/23/17,"923,84",,"1,54","0,17","1.821,50","105,92",,"923,84","923,84"
03/24/17,"926,70",,"2,86","0,31","1.827,14","106,56",,"926,70","926,70"
03/27/17,"924,84",,"-1,86","-0,20","1.823,48","106,14",,"924,84","924,84"
03/28/17,"927,76",,"2,91","0,32","1.829,23","106,79",,"927,76","927,76"
03/29/17,"927,53",,"-0,23","-0,02","1.831,08","107,00",,"927,53","927,53"
03/30/17,"924,66",,"-2,87","-0,31","1.825,41","106,36",,"924,66","924,66"
03/31/17,"925,95",,"1,30","0,14","1.827,98","106,65",,"925,95","925,95"
04/03/17,"925,72",,"-0,24","-0,03","1.827,53","106,60",,"925,72","925,72"
04/04/17,"926,59",,"0,87","0,09","1.829,25","106,80",,"926,59","926,59"
04/05/17,"927,64",,"1,05","0,11","1.832,12","107,12",,"927,64","927,64"
04/06/17,"925,23",,"-2,41","-0,26","1.831,50","107,05",,"925,23","925,23"
04/07/17,"924,93",,"-0,29","-0,03","1.831,08","107,00",,"924,93","924,93"
04/10/17,"925,02",,"0,09","0,01","1.831,25","107,02",,"925,02","925,02"
04/11/17,"924,32",,"-0,70","-0,08","1.829,86","106,87",,"924,32","924,32"
04/12/17,"926,91",,"2,59","0,28","1.834,99","107,45",,"926,91","926,91"
04/13/17,"922,42",,"-4,49","-0,48","1.826,11","106,44",,"922,42","922,42"
04/17/17,"923,63",,"1,21","0,13","1.828,51","106,71",,"923,63","923,63"
04/18/17,"920,90",,"-2,73","-0,30","1.823,29","106,12",,"920,90","920,90"
04/19/17,"918,65",,"-2,25","-0,24","1.818,87","105,62",,"918,65","918,65"
04/20/17,"916,30",,"-2,35","-0,26","1.814,32","105,11",,"916,30","916,30"
04/21/17,"915,07",,"-1,23","-0,13","1.811,99","104,84",,"915,07","915,07"
04/24/17,"923,95",,"8,87","0,97","1.829,85","106,86",,"923,95","923,95"
04/25/17,"923,73",,"-0,22","-0,02","1.829,59","106,83",,"923,73","923,73"
04/26/17,"923,63",,"-0,10","-0,01","1.829,60","106,84",,"923,63","923,63"
04/27/17,"920,55",,"-3,07","-0,33","1.823,88","106,19",,"920,55","920,55"
04/28/17,"917,58",,"-2,97","-0,32","1.818,11","105,54",,"917,58","917,58"
05/01/17,"915,33",,"-2,25","-0,25","1.813,65","105,03",,"915,33","915,33"
05/02/17,"919,52",,"4,19","0,46","1.822,16","105,99",,"919,52","919,52"
05/03/17,"917,04",,"-2,48","-0,27","1.817,47","105,46",,"917,04","917,04"
05/04/17,"916,94",,"-0,10","-0,01","1.817,27","105,44",,"916,94","916,94"
05/05/17,"924,24",,"7,30","0,80","1.831,89","107,09",,"924,24","924,24"
05/08/17,"927,24",,"3,00","0,32","1.838,03","107,79",,"927,24","927,24"
05/09/17,"923,71",,"-3,53","-0,38","1.831,14","107,01",,"923,71","923,71"
05/10/17,"926,95",,"3,25","0,35","1.837,98","107,78",,"926,95","926,95"
05/11/17,"921,93",,"-5,02","-0,54","1.830,24","106,91",,"921,93","921,93"
05/12/17,"926,39",,"4,46","0,48","1.839,17","107,92",,"926,39","926,39"
05/15/17,"926,63",,"0,24","0,03","1.840,66","108,09",,"926,63","926,63"
05/16/17,"926,48",,"-0,15","-0,02","1.841,06","108,13",,"926,48","926,48"
05/17/17,"920,12",,"-6,36","-0,69","1.828,95","106,76",,"920,12","920,12"
05/18/17,"920,85",,"0,73","0,08","1.830,46","106,93",,"920,85","920,85"
05/19/17,"927,35",,"6,50","0,71","1.843,37","108,39",,"927,35","927,35"
05/22/17,"932,91",,"5,56","0,60","1.854,99","109,71",,"932,91","932,91"
05/23/17,"935,43",,"2,52","0,27","1.860,05","110,28",,"935,43","935,43"
05/24/17,"935,70",,"0,27","0,03","1.860,78","110,36",,"935,70","935,70"
05/25/17,"940,20",,"4,51","0,48","1.870,06","111,41",,"940,20","940,20"
05/26/17,"939,02",,"-1,19","-0,13","1.867,81","111,15",,"939,02","939,02"
05/30/17,"940,03",,"1,01","0,11","1.869,84","111,38",,"940,03","940,03"
05/31/17,"943,21",,"3,18","0,34","1.876,49","112,14",,"943,21","943,21"
06/01/17,"947,22",,"4,01","0,43","1.887,09","113,33",,"947,22","947,22"
06/02/17,"947,45",,"0,23","0,02","1.887,64","113,40",,"947,45","947,45"
06/05/17,"946,10",,"-1,35","-0,14","1.884,94","113,09",,"946,10","946,10"
06/06/17,"944,81",,"-1,29","-0,14","1.882,55","112,82",,"944,81","944,81"
06/07/17,"944,20",,"-0,61","-0,07","1.881,97","112,76",,"944,20","944,20"
06/08/17,"939,40",,"-4,80","-0,51","1.874,63","111,93",,"939,40","939,40"
06/09/17,"942,55",,"3,15","0,34","1.881,11","112,66",,"942,55","942,55"
06/12/17,"940,71",,"-1,84","-0,19","1.878,13","112,32",,"940,71","940,71"
06/13/17,"939,67",,"-1,04","-0,11","1.876,27","112,11",,"939,67","939,67"
06/14/17,"939,96",,"0,29","0,03","1.877,55","112,26",,"939,96","939,96"
06/15/17,"938,47",,"-1,49","-0,16","1.874,77","111,94",,"938,47","938,47"
06/16/17,"944,40",,"5,93","0,63","1.886,63","113,28",,"944,40","944,40"
06/19/17,"944,52",,"0,12","0,01","1.887,14","113,34",,"944,52","944,52"
06/20/17,"939,67",,"-4,85","-0,51","1.877,48","112,25",,"939,67","939,67"
06/21/17,"935,50",,"-4,18","-0,44","1.869,18","111,31",,"935,50","935,50"
06/22/17,"934,00",,"-1,49","-0,16","1.866,38","110,99",,"934,00","934,00"
06/23/17,"933,19",,"-0,81","-0,09","1.864,95","110,83",,"933,19","933,19"
06/26/17,"937,52",,"4,32","0,46","1.873,59","111,81",,"937,52","937,52"
06/27/17,"927,71",,"-9,81","-1,05","1.853,98","109,59",,"927,71","927,71"
06/28/17,"925,78",,"-1,92","-0,21","1.850,74","109,23",,"925,78","925,78"
06/29/17,"918,14",,"-7,64","-0,83","1.836,35","107,60",,"918,14","918,14"
06/30/17,"915,16",,"-2,98","-0,32","1.830,39","106,92",,"915,16","915,16"
07/03/17,"916,86",,"1,70","0,19","1.833,94","107,33",,"916,86","916,86"
07/05/17,"911,84",,"-5,02","-0,55","1.824,17","106,22",,"911,84","911,84"
07/06/17,"906,74",,"-5,10","-0,56","1.817,71","105,49",,"906,74","906,74"
07/07/17,"906,47",,"-0,27","-0,03","1.817,17","105,43",,"906,47","906,47"
07/10/17,"905,57",,"-0,91","-0,10","1.815,36","105,23",,"905,57","905,57"
07/11/17,"903,83",,"-1,73","-0,19","1.811,88","104,83",,"903,83","903,83"
07/12/17,"909,77",,"5,94","0,66","1.823,79","106,18",,"909,77","909,77"
07/13/17,"910,46",,"0,69","0,08","1.825,18","106,34",,"910,46","910,46"
07/14/17,"913,17",,"2,71","0,30","1.830,61","106,95",,"913,17","913,17"
07/17/17,"915,06",,"1,89","0,21","1.834,39","107,38",,"915,06","915,06"
07/18/17,"913,30",,"-1,76","-0,19","1.830,87","106,98",,"913,30","913,30"
07/19/17,"918,64",,"5,34","0,58","1.841,60","108,19",,"918,64","918,64"
07/20/17,"923,73",,"5,08","0,55","1.851,79","109,34",,"923,73","923,73"
07/21/17,"924,35",,"0,62","0,07","1.853,11","109,49",,"924,35","924,35"
07/24/17,"918,65",,"-5,70","-0,62","1.842,26","108,27",,"918,65","918,65"
07/25/17,"916,99",,"-1,66","-0,18","1.839,00","107,90",,"916,99","916,99"
07/26/17,"924,61",,"7,62","0,83","1.854,29","109,63",,"924,61","924,61"
07/27/17,"934,66",,"10,05","1,09","1.875,34","112,01",,"934,66","934,66"
07/28/17,"929,31",,"-5,35","-0,57","1.864,90","110,83",,"929,31","929,31"
07/31/17,"931,02",,"1,70","0,18","1.868,32","111,21",,"931,02","931,02"
08/01/17,"936,23",,"5,22","0,56","1.879,27","112,45",,"936,23","936,23"
08/02/17,"934,80",,"-1,43","-0,15","1.876,47","112,13",,"934,80","934,80"
08/03/17,"936,48",,"1,67","0,18","1.880,13","112,55",,"936,48","936,48"
08/04/17,"938,70",,"2,22","0,24","1.884,59","113,05",,"938,70","938,70"
08/07/17,"940,26",,"1,56","0,17","1.887,77","113,41",,"940,26","940,26"
08/08/17,"938,41",,"-1,85","-0,20","1.884,40","113,03",,"938,41","938,41"
08/09/17,"934,57",,"-3,84","-0,41","1.876,69","112,16",,"934,57","934,57"
08/10/17,"929,94",,"-4,63","-0,50","1.868,37","111,22",,"929,94","929,94"
08/11/17,"925,18",,"-4,76","-0,51","1.859,54","110,22",,"925,18","925,18"
08/14/17,"932,49",,"7,32","0,79","1.874,46","111,91",,"932,49","932,49"
08/15/17,"932,60",,"0,11","0,01","1.874,68","111,93",,"932,60","932,60"
08/16/17,"933,76",,"1,16","0,12","1.877,43","112,24",,"933,76","933,76"
08/17/17,"927,30",,"-6,46","-0,69","1.864,95","110,83",,"927,30","927,30"
08/18/17,"926,05",,"-1,24","-0,13","1.862,57","110,56",,"926,05","926,05"
08/21/17,"926,97",,"0,92","0,10","1.864,45","110,77",,"926,97","926,97"
08/22/17,"931,69",,"4,72","0,51","1.873,95","111,85",,"931,69","931,69"
08/23/17,"932,49",,"0,80","0,09","1.876,13","112,10",,"932,49","932,49"
08/24/17,"932,00",,"-0,49","-0,05","1.875,13","111,98",,"932,00","932,00"
08/25/17,"933,13",,"1,13","0,12","1.877,40","112,24",,"933,13","933,13"
08/28/17,"932,64",,"-0,49","-0,05","1.876,43","112,13",,"932,64","932,64"
08/29/17,"928,79",,"-3,85","-0,41","1.868,80","111,27",,"928,79","928,79"
08/30/17,"929,14",,"0,35","0,04","1.870,24","111,43",,"929,14","929,14"
08/31/17,"932,03",,"2,90","0,31","1.876,27","112,11",,"932,03","932,03"
09/01/17,"931,06",,"-0,98","-0,10","1.874,30","111,89",,"931,06","931,06"
09/05/17,"925,37",,"-5,69","-0,61","1.863,00","110,61",,"925,37","925,37"
09/06/17,"921,99",,"-3,38","-0,37","1.856,22","109,85",,"921,99","921,99"
09/07/17,"921,50",,"-0,49","-0,05","1.855,85","109,80",,"921,50","921,50"
09/08/17,"921,54",,"0,04","0,00","1.855,99","109,82",,"921,54","921,54"
09/11/17,"928,16",,"6,62","0,72","1.869,36","111,33",,"928,16","928,16"
09/12/17,"924,69",,"-3,48","-0,37","1.862,52","110,56",,"924,69","924,69"
09/13/17,"923,32",,"-1,37","-0,15","1.859,82","110,25",,"923,32","923,32"
09/14/17,"922,28",,"-1,04","-0,11","1.858,11","110,06",,"922,28","922,28"
09/15/17,"923,65",,"1,37","0,15","1.860,97","110,38",,"923,65","923,65"
09/18/17,"923,37",,"-0,28","-0,03","1.860,51","110,33",,"923,37","923,37"
09/19/17,"929,82",,"6,45","0,70","1.873,49","111,80",,"929,82","929,82"
09/20/17,"929,62",,"-0,19","-0,02","1.873,10","111,75",,"929,62","929,62"
09/21/17,"923,88",,"-5,74","-0,62","1.861,82","110,48",,"923,88","923,88"
09/22/17,"923,80",,"-0,08","-0,01","1.861,73","110,47",,"923,80","923,80"
09/25/17,"929,13",,"5,33","0,58","1.872,57","111,69",,"929,13","929,13"
09/26/17,"927,17",,"-1,96","-0,21","1.868,61","111,25",,"927,17","927,17"
09/27/17,"923,38",,"-3,79","-0,41","1.862,73","110,58",,"923,38","923,38"
09/28/17,"923,17",,"-0,21","-0,02","1.862,92","110,60",,"923,17","923,17"
09/29/17,"924,91",,"1,74","0,19","1.866,44","111,00",,"924,91","924,91"
10/02/17,"925,87",,"0,96","0,10","1.868,47","111,23",,"925,87","925,87"
10/03/17,"926,36",,"0,50","0,05","1.869,47","111,34",,"926,36","926,36"
10/04/17,"925,14",,"-1,22","-0,13","1.867,00","111,06",,"925,14","925,14"
10/05/17,"928,36",,"3,22","0,35","1.873,55","111,80",,"928,36","928,36"
10/06/17,"923,58",,"-4,78","-0,52","1.867,67","111,14",,"923,58","923,58"
10/09/17,"925,05",,"1,48","0,16","1.870,65","111,48",,"925,05","925,05"
10/10/17,"928,68",,"3,63","0,39","1.878,00","112,31",,"928,68","928,68"
10/11/17,"932,15",,"3,46","0,37","1.885,52","113,16",,"932,15","932,15"
10/12/17,"929,02",,"-3,13","-0,34","1.879,37","112,46",,"929,02","929,02"
10/13/17,"926,71",,"-2,31","-0,25","1.874,70","111,93",,"926,71","926,71"
10/16/17,"926,99",,"0,28","0,03","1.875,27","112,00",,"926,99","926,99"
10/17/17,"929,08",,"2,09","0,23","1.879,50","112,48",,"929,08","929,08"
10/18/17,"927,13",,"-1,94","-0,21","1.875,57","112,03",,"927,13","927,13"
10/19/17,"930,61",,"3,48","0,38","1.882,61","112,83",,"930,61","930,61"
10/20/17,"931,30",,"0,69","0,07","1.884,03","112,99",,"931,30","931,30"
10/23/17,"930,11",,"-1,19","-0,13","1.881,84","112,74",,"930,11","930,11"
10/24/17,"929,64",,"-0,47","-0,05","1.880,95","112,64",,"929,64","929,64"
10/25/17,"919,25",,"-10,39","-1,12","1.859,93","110,26",,"919,25","919,25"
10/26/17,"923,17",,"3,92","0,43","1.867,85","111,16",,"923,17","923,17"
10/27/17,"926,91",,"3,74","0,41","1.875,64","112,04",,"926,91","926,91"
10/30/17,"926,22",,"-0,69","-0,07","1.874,54","111,92",,"926,22","926,22"
10/31/17,"926,27",,"0,06","0,01","1.875,08","111,98",,"926,27","926,27"
11/01/17,"926,24",,"-0,03","0,00","1.875,02","111,97",,"926,24","926,24"
11/02/17,"924,36",,"-1,88","-0,20","1.871,27","111,55",,"924,36","924,36"
11/03/17,"924,96",,"0,60","0,06","1.872,68","111,71",,"924,96","924,96"
11/06/17,"920,64",,"-4,32","-0,47","1.864,06","110,73",,"920,64","920,64"
11/07/17,"925,02",,"4,38","0,48","1.872,92","111,73",,"925,02","925,02"
11/08/17,"926,32",,"1,30","0,14","1.875,69","112,05",,"926,32","926,32"
11/09/17,"925,58",,"-0,74","-0,08","1.874,46","111,91",,"925,58","925,58"
11/10/17,"920,90",,"-4,68","-0,51","1.865,06","110,84",,"920,90","920,90"
11/13/17,"919,66",,"-1,24","-0,13","1.862,67","110,57",,"919,66","919,66"
11/14/17,"919,02",,"-0,64","-0,07","1.862,27","110,53",,"919,02","919,02"
11/15/17,"914,37",,"-4,65","-0,51","1.852,93","109,47",,"914,37","914,37"
11/16/17,"918,10",,"3,73","0,41","1.860,98","110,38",,"918,10","918,10"
11/17/17,"914,59",,"-3,51","-0,38","1.854,37","109,64",,"914,59","914,59"
11/20/17,"915,86",,"1,26","0,14","1.857,27","109,96",,"915,86","915,86"
11/21/17,"916,97",,"1,12","0,12","1.859,59","110,23",,"916,97","916,97"
11/22/17,"920,49",,"3,52","0,38","1.867,04","111,07",,"920,49","920,49"
11/24/17,"921,48",,"0,99","0,11","1.871,05","111,52",,"921,48","921,48"
11/27/17,"922,41",,"0,93","0,10","1.872,94","111,73",,"922,41","922,41"
11/28/17,"928,98",,"6,57","0,71","1.886,29","113,24",,"928,98","928,98"
11/29/17,"935,14",,"6,16","0,66","1.898,79","114,66",,"935,14","935,14"
11/30/17,"940,45",,"5,31","0,57","1.910,01","115,93",,"940,45","940,45"
12/01/17,"938,31",,"-2,14","-0,23","1.905,65","115,43",,"938,31","938,31"
12/04/17,"940,34",,"2,03","0,22","1.909,86","115,91",,"940,34","940,34"
12/05/17,"934,88",,"-5,46","-0,58","1.899,19","114,70",,"934,88","934,88"
12/06/17,"933,82",,"-1,06","-0,11","1.897,11","114,47",,"933,82","933,82"
12/07/17,"937,97",,"4,16","0,45","1.906,13","115,49",,"937,97","937,97"
12/08/17,"941,70",,"3,73","0,40","1.913,84","116,36",,"941,70","941,70"
12/11/17,"944,46",,"2,76","0,29","1.919,56","117,01",,"944,46","944,46"
12/12/17,"944,48",,"0,02","0,00","1.920,42","117,10",,"944,48","944,48"
12/13/17,"941,47",,"-3,01","-0,32","1.914,29","116,41",,"941,47","941,47"
12/14/17,"935,16",,"-6,31","-0,67","1.901,55","114,97",,"935,16","935,16"
12/15/17,"935,79",,"0,62","0,07","1.903,03","115,14",,"935,79","935,79"
12/18/17,"937,41",,"1,63","0,17","1.906,76","115,56",,"937,41","937,41"
12/19/17,"929,30",,"-8,12","-0,87","1.890,36","113,70",,"929,30","929,30"
12/20/17,"925,26",,"-4,04","-0,43","1.882,14","112,77",,"925,26","925,26"
12/21/17,"924,89",,"-0,36","-0,04","1.881,51","112,70",,"924,89","924,89"
12/22/17,"925,49",,"0,60","0,07","1.882,75","112,84",,"925,49","925,49"
12/26/17,"924,74",,"-0,75","-0,08","1.881,22","112,67",,"924,74","924,74"
12/27/17,"924,89",,"0,15","0,02","1.881,65","112,72",,"924,89","924,89"
12/28/17,"925,72",,"0,83","0,09","1.885,08","113,11",,"925,72","925,72"
12/29/17,"923,01",,"-2,71","-0,29","1.879,57","112,48",,"923,01","923,01"
01/02/18,"923,10",,"0,09","0,01","1.879,75","112,50",,"923,10","923,10"
01/03/18,"918,02",,"-5,07","-0,55","1.869,51","111,35",,"918,02","918,02"
01/04/18,"922,03",,"4,00","0,44","1.877,66","112,27",,"922,03","922,03"
01/05/18,"924,70",,"2,68","0,29","1.883,11","112,88",,"924,70","924,70"
01/08/18,"927,01",,"2,30","0,25","1.887,80","113,41",,"927,01","927,01"
01/09/18,"921,23",,"-5,77","-0,62","1.879,86","112,52",,"921,23","921,23"
01/10/18,"911,52",,"-9,71","-1,05","1.860,05","110,28",,"911,52","911,52"
01/11/18,"910,03",,"-1,49","-0,16","1.857,01","109,93",,"910,03","910,03"
01/12/18,"908,79",,"-1,24","-0,14","1.854,48","109,65",,"908,79","908,79"
01/16/18,"911,27",,"2,47","0,27","1.859,53","110,22",,"911,27","911,27"
01/17/18,"912,29",,"1,02","0,11","1.861,61","110,45",,"912,29","912,29"
01/18/18,"907,70",,"-4,58","-0,50","1.852,53","109,43",,"907,70","907,70"
01/19/18,"908,27",,"0,57","0,06","1.853,71","109,56",,"908,27","908,27"
01/22/18,"914,87",,"6,60","0,73","1.868,07","111,18",,"914,87","914,87"
01/23/18,"916,42",,"1,55","0,17","1.871,23","111,54",,"916,42","916,42"
01/24/18,"913,06",,"-3,36","-0,37","1.864,42","110,77",,"913,06","913,06"
01/25/18,"914,23",,"1,17","0,13","1.866,82","111,04",,"914,23","914,23"
01/26/18,"916,86",,"2,63","0,29","1.872,39","111,67",,"916,86","916,86"
01/29/18,"909,36",,"-7,50","-0,82","1.857,08","109,94",,"909,36","909,36"
01/30/18,"904,91",,"-4,45","-0,49","1.848,25","108,94",,"904,91","904,91"
01/31/18,"907,55",,"2,63","0,29","1.853,83","109,57",,"907,55","907,55"
02/01/18,"905,92",,"-1,62","-0,18","1.850,51","109,20",,"905,92","905,92"
02/02/18,"894,63",,"-11,30","-1,25","1.827,44","106,59",,"894,63","894,63"
02/05/18,"875,37",,"-19,26","-2,15","1.788,10","102,14",,"875,37","875,37"
02/06/18,"863,06",,"-12,31","-1,41","1.763,12","99,32",,"863,06","863,06"
02/07/18,"869,22",,"6,15","0,71","1.775,83","100,76",,"869,22","869,22"
02/08/18,"853,11",,"-16,10","-1,85","1.743,19","97,07",,"853,11","853,11"
02/09/18,"855,54",,"2,42","0,28","1.748,19","97,63",,"855,54","855,54"
02/12/18,"862,23",,"6,69","0,78","1.761,87","99,18",,"862,23","862,23"
02/13/18,"861,54",,"-0,69","-0,08","1.760,72","99,05",,"861,54","861,54"
02/14/18,"859,05",,"-2,49","-0,29","1.756,63","98,59",,"859,05","859,05"
02/15/18,"866,58",,"7,53","0,88","1.772,53","100,38",,"866,58","866,58"
02/16/18,"873,51",,"6,93","0,80","1.787,10","102,03",,"873,51","873,51"
02/20/18,"870,01",,"-3,50","-0,40","1.779,93","101,22",,"870,01","870,01"
02/21/18,"862,62",,"-7,39","-0,85","1.764,82","99,51",,"862,62","862,62"
02/22/18,"863,13",,"0,50","0,06","1.766,12","99,66",,"863,13","863,13"
02/23/18,"876,83",,"13,71","1,59","1.794,22","102,84",,"876,83","876,83"
02/26/18,"881,64",,"4,81","0,55","1.804,41","103,99",,"881,64","881,64"
02/27/18,"872,51",,"-9,13","-1,04","1.785,73","101,88",,"872,51","872,51"
02/28/18,"863,65",,"-8,86","-1,02","1.767,91","99,86",,"863,65","863,65"
03/01/18,"860,67",,"-2,98","-0,35","1.762,20","99,22",,"860,67","860,67"
03/02/18,"855,97",,"-4,70","-0,55","1.753,02","98,18",,"855,97","855,97"
03/05/18,"865,59",,"9,62","1,12","1.772,83","100,42",,"865,59","865,59"
03/06/18,"866,27",,"0,68","0,08","1.774,27","100,58",,"866,27","866,27"
03/07/18,"864,54",,"-1,73","-0,20","1.770,90","100,20",,"864,54","864,54"
03/08/18,"871,36",,"6,82","0,79","1.785,36","101,83",,"871,36","871,36"
03/09/18,"873,64",,"2,28","0,26","1.790,53","102,42",,"873,64","873,64"
03/12/18,"877,87",,"4,23","0,48","1.799,24","103,40",,"877,87","877,87"
03/13/18,"876,64",,"-1,23","-0,14","1.796,79","103,13",,"876,64","876,64"
03/14/18,"876,73",,"0,09","0,01","1.797,21","103,17",,"876,73","876,73"
03/15/18,"874,41",,"-2,32","-0,26","1.792,60","102,65",,"874,41","874,41"
03/16/18,"878,98",,"4,57","0,52","1.802,30","103,75",,"878,98","878,98"
03/19/18,"870,87",,"-8,11","-0,92","1.785,73","101,88",,"870,87","870,87"
03/20/18,"866,06",,"-4,81","-0,55","1.775,87","100,76",,"866,06","866,06"
03/21/18,"865,30",,"-0,75","-0,09","1.774,35","100,59",,"865,30","865,30"
03/22/18,"858,44",,"-6,86","-0,79","1.760,47","99,02",,"858,44","858,44"
03/23/18,"848,52",,"-9,93","-1,16","1.740,13","96,72",,"848,52","848,52"
03/26/18,"849,90",,"1,38","0,16","1.742,97","97,04",,"849,90","849,90"
03/27/18,"858,80",,"8,90","1,05","1.761,26","99,11",,"858,80","858,80"
03/28/18,"863,96",,"5,16","0,60","1.774,19","100,57",,"863,96","863,96"
03/29/18,"866,36",,"2,40","0,28","1.779,54","101,18",,"866,36","866,36"
04/02/18,"861,33",,"-5,03","-0,58","1.769,20","100,01",,"861,33","861,33"
04/03/18,"861,37",,"0,04","0,00","1.769,28","100,02",,"861,37","861,37"
04/04/18,"864,91",,"3,54","0,41","1.776,55","100,84",,"864,91","864,91"
04/05/18,"874,77",,"9,86","1,14","1.796,81","103,13",,"874,77","874,77"
04/06/18,"870,52",,"-4,25","-0,49","1.788,49","102,19",,"870,52","870,52"
04/09/18,"870,77",,"0,25","0,03","1.792,83","102,68",,"870,77","870,77"
04/10/18,"874,34",,"3,57","0,41","1.800,17","103,51",,"874,34","874,34"
04/11/18,"871,71",,"-2,62","-0,30","1.795,04","102,93",,"871,71","871,71"
04/12/18,"869,40",,"-2,31","-0,27","1.790,28","102,39",,"869,40","869,40"
04/13/18,"871,54",,"2,14","0,25","1.794,88","102,91",,"871,54","871,54"
04/16/18,"878,49",,"6,95","0,80","1.809,21","104,53",,"878,49","878,49"
