Måned;KBHL.CO;BO.CO;CARL-B.CO;MAERSK-B.CO;ALMB.CO;HH.CO;GN.CO;DANSKE.CO;GMAB.CO;BIOPOR.CO;SOLAR-B.CO;FLS.CO;BAVA.CO;SCHO.CO;RTX.CO;NKT.CO;JYSK.CO;ZEAL.CO;CBRAIN.CO;CHEMM.CO;DNORD.CO;DSV.CO;EMBLA.CO;PNDORA.CO;NSIS-B.CO;COLO-B.CO;MATAS.CO;AMBU-B.CO;RILBA.CO;TCM.CO;NETC.CO;SPG.CO;NTG.CO;PEG.CO;ISS.CO;TRIFOR.CO;AOJ-B.CO;HUSCO.CO;OKEAC.CO;JDAN.CO;HLUN-B.CO;GUBRA.CO;UIE.CO;VWS.CO;ALK-B.CO;NOVO-B.CO;ROCK-B.CO;STRAP.CO;NNIT.CO;RBREW.CO;TRYG.CO;PAAL-B.CO;DFDS.CO;ORSTED.CO;SJF.CO;STG.CO;DEMANT.CO;NLFSK.CO;TRMD-A.CO
2015-12-31 00:00:00;-0,01253606;0,1;0,041666761;-0,167439764;0,061403368;0,042168663;-0,032432507;0,007617033;0,028011204;0,059340663;0,023584889;-0,065056515;0,111975062;-0,057247384;-0,163157756;0,022929153;-0,028028483;0,006644518;0,263157693;0,61764723;-0,079185637;-0,012358705;0,087155969;0,041815986;-0,026215099;-0,020228928;0,076922988;0,016990213;0;;;0,031767972;-0,03461537;;0,009744293;;0;;0,271844642;0,026385347;;;-0,025877941;0,06634326;0,064398417;0,036009974;-0,025151138;;0,122023813;-0,038778241;-0,000727241;-0,141869952;-0,020183566;;;;-0,03097354;;-0,030814984
2016-01-31 00:00:00;-0,024332152;-0,121212121;-0,05632663;-0,017270228;-0,049586787;-0,040462417;0,025538702;-0,002699809;-0,063760218;0,037344504;-0,103686693;0,000833347;-0,19860138;0,047803743;-0,006289346;0,067806122;-0,034604484;-0,165016502;0,206140404;0,168831158;-0,250204865;-0,016930656;-0,022784808;0,051605615;-0,134906297;0,024684632;-0,022556345;0,021486822;-0,044666621;;;-0,00937099;-0,011952237;;-0,022919248;;0;;-0,007633618;-0,04241654;;;-0,058823651;-0,074204154;0,083333422;-0,050012241;0,073271383;;-0,084880832;0,028204131;-0,047307003;-0,002368319;-0,086891431;;-0,102040855;;-0,079147598;;-0,195897373
2016-02-29 00:00:00;0,002439775;-0,041379369;0,026816573;0,024376422;-0,049999929;-0,108433722;0,07003892;0,01570127;-0,018044237;-0,130000012;-0,120822574;0,059533663;-0,012216367;0,023427979;0,005385474;-0,03463653;-0,006969696;-0,051383399;-0,287272733;-0,086666662;0,054615414;0,052789267;0,007340243;-0,052344647;0,031468674;-0,07555546;0,011538565;0,103286345;-0,057920523;;;-0,081080958;-0,012096744;;-0,016460959;;0,114285673;;-0,046153831;0,018792033;;;-0,008064497;0,037508526;0,045310738;-0,062911374;-0,039422937;;-0,014492246;-0,024652695;-0,042016996;-0,107312594;0,007793314;;-0,068181892;;-0,013223128;;-0,079081622
2016-03-31 00:00:00;0,038399131;0,021582735;0,051390082;-0,049252858;0,098398167;0,033783704;-0,004363556;-0,01385928;0,075874333;0,071264292;-0,02631559;0,078585571;-0,134275649;-0,014458057;0,05161293;0,0269095;-0,012032073;0,125;-0,035714491;-0,041362503;-0,01139345;-0,030583234;0,066866615;-0,013233705;0,01008157;-0,04576925;0,007604518;-0,012765923;0,045560749;;;0,07352928;-0,048979623;;0,100000055;;0,01999997;;0,008064548;-0,023715631;;;0,001016237;-0,005810309;-0,030241887;-0,002247126;0,041040889;;0;0,124955314;0,013556756;-0,028717183;-0,031339172;;0;0,04990034;0,103015036;;0,163434585
2016-04-30 00:00:00;-0,037760489;-0,007042194;0,030003023;0,064027957;0,00625001;-0,058823466;-0,059374168;0,036222217;0,061157025;-0,010729383;0,003002848;-0,080509977;0,012244905;-0,070904606;0,085889713;-0,019851842;-0,084375037;-0,044444444;0,148148508;-0,073604063;0,19329497;0,009454312;0,018350159;-0,000813164;0,058083889;-0,01773472;-0,064150903;-0,034482861;-0,010145022;;;0,079452153;0,055794042;;-0,061240111;;0,005530389;;0;-0,001349423;;;-0,017258904;0,021307148;0,103436397;0,039835915;0,041346236;;0,065892329;-0,070885903;-0,007347503;-0,002777621;0,090336261;;-0,048780464;-0,017110251;0,014426797;;-0,017856861
2016-05-31 00:00:00;0,06081064;-0,092198582;0,018957106;-0,018044946;0,018633646;0,138888815;0,068857472;0,04951036;0,254413292;-0,436008839;-0,023809845;-0,031079612;0,030241954;0,099017346;0,062146915;0,013202397;0,009019009;-0,03875969;-0,034667432;-0,117808242;-0,093942045;0,114808199;0,009912714;0,17713287;0,02086712;0,038161644;-0,052419492;0,216518012;0,035871104;;;0,133245587;0,121951218;;0,123468675;;0,07500003;;-0,015999994;-0,024324216;;;0,146694081;0,030107528;0,17613631;0,024524785;0,193340402;;0,338983364;0,078046998;0,074164085;-0,08356559;0,292593823;;0,171048455;0,109139398;0,055389173;;-0,006060647
2016-06-30 00:00:00;0,001562438;-0,085937567;-0,016278837;0,011033503;-0,03346266;-0,176829208;-0,119326447;-0,090720507;0,001655629;-0,111538583;-0,020536979;-0,012453326;-0,088062673;-0,089680455;0,170212652;-0,081426998;-0,058472981;-0,036290323;-0,066985629;0,049689379;-0,097868283;-0,081009951;-0,029446326;-0,087065875;0,005031257;-0,007488529;-0,034042358;0,012844025;-0,031802125;;;0,174208099;-0,094202911;;-0,067903539;;-0,023256067;;-0,105691051;-0,026315795;;;0,052812557;-0,055323648;-0,058776125;-0,036847693;-0,05477302;;-0,029535912;-0,034974132;-0,097116761;-0,115501481;-0,115036119;;0;0,000914238;-0,078014184;;-0,17682932
2016-07-31 00:00:00;0,022620941;0,247863339;0,04097715;0,037334974;0,01121056;0,066666658;0,044887792;0,030786669;-0,003305785;0,034632088;0,096774054;0,124422161;0,087982861;0,041835366;0,122727327;0,017788371;0,094541051;0,083682008;0,192307712;0,002958605;0,069817627;0,05710162;0,088187738;-0,045203963;0,021589858;0,048824746;0,093893441;0,025362225;0,007299423;;;0,28131019;0,068000031;;0,021496674;;0,140000411;;0,1;0,035561806;;;0,088412082;0,026298281;-0,18648419;0,058642836;0,04304631;;0,193478145;0,026845605;0,042857573;0,072164802;0,037529772;0,127757027;0,022727354;0,073059254;0,044615408;;-0,051851827
2016-08-31 00:00:00;0,149504071;-0,075342524;-0,052990229;0,104651105;0,108647746;0,062499929;0,140015801;0,082964663;-0,116086235;-0,058577321;0,125000111;-0,079626192;-0,043392481;0,089378311;-0,089068795;0,141567123;0,15757149;-0,135135135;0,021505406;0,026548571;-0,106425804;0,117150871;-0,07472128;-0,041570482;-0,113935938;-0,027777863;0,055319237;0,173145013;0,079709995;;;0,045112605;-0,029962589;;0,053000798;;0,10568081;;0,049586758;0,008241796;;;-0,023659321;0,19186053;-0,037854918;-0,1751516;0,004761849;;-0,180327856;0,074836546;0,095082957;0,022435876;0,156856148;-0,023247254;0,11666673;-0,052766026;0,026509505;;-0,070312378
2016-09-30 00:00:00;0,029594513;0,014814816;0,010391672;-0,025563878;0,009999819;-0,039215644;-0,004884686;-0,012257379;0,060037523;-0,146666598;-0,013072032;0,012185024;0,030927853;0,028537221;0,004444446;0,090584347;-0,03527937;-0,120535714;0,347368274;0,017241593;0,064045012;-0,002719636;0,033346731;-0,034939537;0,007604537;0,012807747;0;0,072289073;-0,040268402;;;-0,094963878;-0,07335906;;0,018134789;;-0,056667894;;0,047244077;-0,039509382;;;-0,008885407;-0,014453447;0,025136667;-0,110733271;-0,058451791;;-0,078724516;-0,005776782;-0,000751375;-0,00313462;-0,039110679;0,038911821;0,009950047;0,015274119;-0,0294117;;0,023574043
2016-10-31 00:00:00;0,180328141;0,094890579;-0,033227807;0,069958777;0,009901082;-0,074829931;-0,03646582;0,081695966;-0,010619469;-0,114583192;-0,013244883;-0,012038336;-0,079999994;-0,004624074;0,039822879;0,067852046;-0,0048544;-0,045685279;-0,132812542;0,022598746;0,018479365;-0,004848814;-0,04276821;0,101123552;-0,136535021;-0,080155359;0,060483723;-0,014044979;0,002797025;;;-0,006359316;0,004166683;;-0,031624872;;0,041249481;;-0,007518762;-0,012766247;;;0,022819873;-0,003666372;-0,023454161;-0,119825706;-0,048657691;;-0,019464744;-0,030580974;-0,004511404;0,006289197;-0,022388093;-0,022908937;-0,004926009;0,038053246;-0,067257989;;-0,041322301
2016-11-30 00:00:00;-0,071296336;-0,02;-0,022913314;-0,104807748;0,029411702;-0,014705888;-0,002911074;-0,019598373;0,08765653;0,017646958;-0,057718268;0,168968319;-0,010869627;0,087108041;0,07234053;0,047326931;-0,003577289;0,170212766;-0,109909659;0,03591154;0,10834618;-0,03806351;-0,017059338;-0,052721219;-0,05522461;-0,056895448;-0,254752728;-0,226495622;-0,034170109;;;0,05440003;0,265560146;;-0,099099057;;0,130769149;;-0,136363648;0,012931332;;;-0,009561619;-0,14774613;-0,057860297;-0,018151642;-0,001763729;;-0,009925657;-0,127129282;-0,04607212;0;-0,117557272;-0,108671416;0,039603818;-0,053708585;-0,058637037;;-0,043103361
2016-12-31 00:00:00;0,236291152;0,088435374;0,020938015;0,21052668;0,028571564;0,126865689;0,067883106;0,044368493;-0,035361842;0,213872355;0,028490174;0,018067995;0,094505497;0,123931514;0,123015856;0,043723898;0,09889037;-0,031818182;0,123481464;-0,077333287;0,033676463;-0,005381243;0,039256179;0,105924444;0,023969778;0,068176938;-0,015306063;0,044198771;0,05631774;;;0,022761671;-0,013114742;;0,009657527;;0,145238006;;-0,017543853;0,017021119;;;-0,001609107;-0,009067215;0,066048651;0,070168064;0,100706844;;0,022556443;-0,014817347;0,011084611;0,100000115;0,11626307;0,117327833;0,019047779;0,071171052;0,033670033;;0,144144115
2017-01-31 00:00:00;0,023387096;0,25625;0,020508606;0,019520815;0;0,013244978;0,050581022;0,070495049;0,132139812;0,138095423;0,029085919;0,091467688;0,084337402;-0,012357355;-0,003533628;0,065343752;0,051381112;0,093896714;0,027026962;0,083814974;0,108597317;0,064290187;-0,054473025;-0,024350576;0,101847918;0,055838866;0,041450686;0,044552311;0,025974289;;;0,001483699;0,149501596;;0,026426238;;-0,031185034;;0,035714272;-0,029288837;;;0,003223335;0,049237464;0,103260902;-0,0286614;-0,01444628;;-0,110294195;-0,041452935;0,029756983;0,011363545;0,043397306;-0,025784791;0,121495265;-0,005046055;0,048859934;;0,015748012
2017-02-28 00:00:00;-0,141055968;-0,009950249;-0,008842407;-0,00435163;0,074073932;-0,032679664;0,0403385;0,021369195;0,046686747;0,075313968;0,049797985;0,075672077;0,033333281;0,06063508;0,078554094;-0,068485409;0,020621512;-0,012875536;-0,078947114;-0,093333365;0,090611977;0,032894727;0,11438171;-0,112590016;0,005963645;0,003855786;0,009950176;-0,040407482;-0,035976119;;;0;0,052023212;;0,11728641;;0,077866438;;-0,017241373;0,005028878;;;0,002409491;0,080772401;-0,075862044;0,007275832;-0,056188868;;0,057851343;0,046307038;-0,007604517;-0,081460653;0,146761906;-0,009206053;0,029166711;0,03465775;0,11568318;;0,093023472
2017-03-31 00:00:00;0,103669631;-0,03015084;0,044606722;0,011363505;-0,025862015;0,297297284;0,018761543;0,014090424;-0,03381295;-0,070039049;-0,012820507;0,084302373;0,268817302;0,160617148;0,270000053;0,033124621;-0,023526238;-0,02173913;0,009523709;0,023529419;0,056886572;0,045165129;-0,024905651;-0,034999965;0,039277013;0,100666781;-0,024630518;0,061571067;0,093715507;;;0,042962959;0,013736263;;-0,035479097;;0,137656394;;0,017543853;-0,053609908;;;0,008814275;0,089337182;0,072494695;-0,038924452;0,06729932;;-0,023437552;0,074250278;-0,030651155;0,044887189;-0,006476751;0,041037629;0,048583013;-0,004085125;0,013917885;;0,007091978
2017-04-30 00:00:00;-0,030756465;0,056994912;0,074868712;0,03635758;-0,008849519;-0,010416718;0,097835773;0,083714236;0,011169025;-0,016736144;0,060423874;0,11891804;0,057909509;0,10007813;0,083989498;0,052785892;0,049454269;0,084444444;-0,056603854;-0,008620636;-0,033286138;0,059285584;0,084928451;-0,033568428;0,067293683;0,073461976;0,065656457;0,120000026;0,066666667;;;0,389204752;0;;0,105728664;;0,216177024;;0,034482746;0,038519697;;;0,035742258;0,037036964;0,064208157;0,131621041;0,010509397;;0,038381762;0,010895337;0,095608587;0,047904355;0,069600735;0,013502461;-0,023166068;-0,022149383;0,072752274;;-0,035211136
2017-05-31 00:00:00;-0,004316028;0,009803838;0,057960183;0,067739392;0,120130105;0,089473747;0,137387371;0,00282261;0,040500736;0,123403793;-0,027777705;-0,01850488;-0,036048035;0,024117578;-0,210653784;0,011142024;-0,028774959;-0,024590164;-0,104243522;0,002898576;-0,171428616;0,059674004;0,109638111;-0,149729035;0,016271146;-0,029940086;0,042654168;0,321428691;0,025485378;;;-0,014089409;-0,046070479;;-0,03072049;;-0,068893583;;-0,033333321;0,026182002;;;0,040644481;0,018057165;-0,062441339;0,059089076;0,076345126;;0,064935081;0,05759096;0,052960561;-0,094285758;-0,100958018;0,074721359;0,076643091;-0,061137822;0,111324335;;-0,058394269
2017-06-30 00:00:00;-0,03583919;0,058252515;-0,03536736;0,038064945;0,008695434;0,048309153;-0,058910798;0,006835356;-0,016985138;0,015151853;-0,019480542;0,020590397;0,062326854;-0,013418217;-0,009202503;-0,041322315;0,063769603;0,096638655;-0,042505639;-0,060693582;0,045977141;-0,007690311;0,018082056;-0,018760321;-0,049699406;-0,032714703;-0,063636373;-0,054054118;-0,038461617;;;0,221294544;-0,017045519;;-0,068488053;;-0,051569732;;-0,043103469;-0,000708604;;;0,00606831;0,02124045;-0,027040483;-0,009239494;0,08150945;;-0,031707304;0,021923931;0,045521193;-0,003154592;-0,052185881;0,016603181;-0,05263159;-0,009345963;-0,029936655;;-0,015503857
2017-07-31 00:00:00;-0,059836859;0,009174312;0,004313381;0,04812816;0,086206906;-0,009216552;0,005786312;0,016373934;0,028797696;-0,003731173;-0,009271492;-0,065386534;0,073011712;-0,012168898;0,003096025;0,05842919;0,060345613;-0,042145594;0,046728865;0,02461532;0,053254236;0,01399995;-0,037107506;0,190123751;0,01860274;-0,007352777;8,59955E-05;-0,024999817;0,016923228;;;-0,028205104;0,014450868;;0,007821637;;0,040189438;;0,027027056;-0,003546232;;;-0,025735226;0,021630713;0,019042648;-0,038378616;-0,00209347;;0,012594427;0,002241407;-0,004916131;-0,009493545;0,032862615;0,030622685;0,031746133;-0,043396134;-0,008308569;;0,031496091
2017-08-31 00:00:00;0;0,136363636;0,026485238;-0,061224435;-0,031746035;0,023255759;0,083682056;-0,045972613;0,020293912;0,250935865;-0,048128341;0,023146958;0,053463006;-0,050724783;0,037037136;-0,095565669;-0,045212113;-0,048;0,020089431;0,003003096;0,066612912;0,092209041;-0,006916996;-0,081604778;0,095106787;-0,052777723;-0,061855653;0,0967031;-0,003025612;;;-0,062445072;-0,00284896;;-0,056654979;;-0,013636476;;-0,070175487;-0,012811564;;;-0,008301885;-0,073289909;-0,015656585;0,111525331;0,098601284;;-0,039800947;0,09456879;0,030377407;0,130990418;0,005302822;0,073621516;-0,015384699;0,089743535;-0,010772011;;0,030534313
2017-09-30 00:00:00;0,104789318;0,088;-0,03905151;-0,071428394;0,016393444;0,036363651;0,041505867;0,0370676;-0,046639232;-0,026945963;0,077247132;0,058210527;-0,350634367;0,045038464;0,071428469;0,077646627;-0,0335196;0,021008403;-0,004376504;-0,101796469;0,012039347;0,075169382;-0,041459374;-0,051065857;0,016677184;-0,000977644;0,010988864;0,084836361;-0,013657309;;;0,036585364;-0,002857099;;0,04154667;;0,002304137;;-0,009433919;0,030281326;;;0,00456607;-0,007029919;0,016418761;0,020552424;0,08784208;;-0,005342402;0,007005343;0,006925315;0,045197671;0,018572659;0,108241241;-0,011718742;0,010859754;0,005444609;;-0,059259249
2017-10-31 00:00:00;0;0,088235294;0,058780891;0,025919555;0,064516035;0,140350853;-0,02085273;-0,03216832;-0,071942446;0,076922992;0,070404036;0,052125761;-0,079928998;-0,029218536;0,052777822;0,022174728;-0,006330724;-0,028806584;-0,074725189;0,066666642;-0,011896126;0,037161364;0,013840842;-0,029766715;0,091922044;0,099804384;-0,222825966;0,208949087;-0,018461422;;;0,032579324;0,005730571;;0,0679305;;-0,036781441;;-0,047619071;-0,002099265;;;0,003788017;-0,002654793;0,009086293;0,055813731;0,015213569;;-0,042105315;0,066086855;0,046079989;-0,04324318;0,030025056;-0,006659374;-0,019762808;-0,03312438;0,108904973;;-0,031496158
2017-11-30 00:00:00;0;-0,033783784;0,015078672;-0,085574629;0,083333444;-0,053846141;-0,068622772;-0,041444272;-0,046511628;0;-0,074299489;-0,214155191;-0,090733548;-0,129420484;-0,142480205;0,043478207;-0,064265942;-0,25;-0,166270919;-0,059375021;-0,044393989;-0,025910851;-0,006825944;0,038971922;-0,040816318;-0,127936042;0,097901954;-0,112054319;-0,028213148;;;-0,102541831;0,02564107;;-0,125739694;;-0,054892773;;-0,058000023;0,012622662;;;-0,015094342;-0,289795953;-0,092546324;0,015733216;-0,00864563;;-0,052197899;-0,029091876;0,010407655;0,025423496;-0,089068882;0,016201175;-0,072580667;0,027777671;-0,067281655;0,002605823;-0,097560864
2017-12-31 00:00:00;0,001766784;0,045454486;0,006077203;-0,033867922;0,132867057;0,178861787;0,018800834;0,034246549;-0,163414634;-0,054285734;0,073684033;0,049680445;-0,047558386;0,005185801;-0,089230814;-0,008053161;0,04558911;-0,039548023;0,176638442;-0,126245821;-0,082677186;0,015378251;-0,085566958;0,095074027;0,047576851;0,006937578;0;0,063097433;0,037096805;0,015463885;;0,069336074;0,169444402;;0,016497557;;0,011363682;;-0,055201681;0,004847668;;;-0,004597683;0,071464218;-0,184123411;0,036245405;0,022674359;0,013333333;-0,005796998;0,041164918;0,021052861;0,077135224;-0,018370376;-0,068994006;-0,00434785;0,114714701;0,009307773;0,179337279;-0,036035991
2018-01-31 00:00:00;0,001763758;0,076923139;0,033288339;-0,012915045;-0,087654273;0,005517269;0,008478633;0,007864235;0,067055394;0,087613393;-0,031862736;-0,021865524;0,030762389;0,043851971;0,070270227;-0,077303221;-0,018403212;0,1952941;-0,075060533;0,262357372;0,024892585;0,009005298;0,08981572;-0,158549188;-0,062059312;0,102759679;-0,042038272;0,161510312;0,026438389;0,027411243;;-0,013698611;0,049881291;;-0,026633537;;-0,018726667;;0,02022476;0,03376974;;;-0,003079342;-0,046175358;0,029729608;-0,00328841;-0,048322807;0,015789474;0,072886286;-0,02044117;-0,059923029;0,0537084;0,085421113;0,074697324;-0,0218341;0,011666911;0,091642616;-0,041322314;-0,088785307
2018-02-28 00:00:00;-0,045774725;0,091925381;-0,025461048;-0,063084271;-0,064952696;0,048010961;0,045994234;0,011088173;0,135701275;-0,036111135;0,034177355;0,179117127;0,067041504;0,051894522;0,007206525;-0,17980112;0,044418812;-0,067913402;0;0,009036155;-0,015075406;-0,025557783;-0,048275774;0,125967574;-0,052631403;-0,02816393;-0,098404157;-0,082362056;0,015151717;0,037549448;;-0,032407388;0,09502264;;-0,04959377;;-0,071246627;;-0,063876675;0,050666571;;;0,00386102;0,084596519;-0,055118055;-0,050389945;0,080645095;-0,060880829;-0,014130516;0,031301597;-0,004797764;0,060679538;-0,062291446;0,046428645;-0,004464228;-0,009061127;0,157338986;-0,109195402;-0,066666446
2018-03-31 00:00:00;0,033210326;-0,131968136;-0,039189686;-0,067930202;-0,109985474;-0,140052334;0,008983346;-0,084484087;0,040898156;-0,074927745;-0,023255894;-0,067194619;-0,235914045;-0,064212815;0,029224843;-0,083022347;-0,011875213;-0,016895444;-0,034031391;-0,02985067;-0,079081631;-0,012697862;0,014492696;0,015312394;-0,008254161;-0,013523736;-0,035398222;0,154953542;-0,008955217;-0,026666862;;0,04306222;-0,070247963;;0,005848066;;-0,054794615;;-0,143529412;0,137055959;;;0,030769113;-0,031109104;0,051388919;-0,060328332;-0,007738903;-0,045517241;-0,04630647;0,065495306;-0,032368987;0,057140203;0,002965716;0,02914152;-0,03139014;-0,114713212;0,022810219;-0,085483871;-0,019780428
2018-04-30 00:00:00;0,003571428;0,001310706;-0,019104617;0,065496577;0,06341462;-0,001522078;0,02451281;-0,003561465;-0,035439137;-0,031152813;0,022843042;-0,016207891;-0,101061012;0,018409935;0,009876621;-0,062563583;0,053403979;0,001074097;0,149051592;0,206153816;0,0443215;0,038080044;-0,027595576;0,074083369;-0,053592531;0,026243512;0,08868487;0,052785907;0,152963047;0;;0,100917312;-0,151111094;;-0,033989404;;-0,062414313;;-0,07692305;0,102678584;;;0,033582474;-0,068869167;0,035667105;-0,002937685;0,038439934;-0,119942197;0,003589316;0,024487645;0,078113003;0,022075234;0,153940453;0,052084232;0,004629655;-0,030985975;0,075825157;0,068783069;0,107623587
2018-05-31 00:00:00;0,025786739;-0,102094283;0,02400925;-0,025195265;-0,01376145;-0,060679461;0,118215353;-0,018570157;-0,234824281;0,012861536;0,022613073;0,139476657;0,156683303;-0,037886341;0,107579427;-0,016820369;-0,064437729;0,031115897;-0,063326481;0,107142861;0,051282109;0,079747272;0,044280402;-0,270875812;0,113550704;0,154962009;-0,084269655;0,332869078;-0,010738276;-0,075342375;;0,054906518;0,246073234;;0,0447368;;-0,050314494;;-0,071428608;-0,0256125;;;0,029314186;0,065375757;0,316326526;0,036497496;0,219665975;0,001642036;-0,060676722;0,139050224;0,01313737;-0,023758055;-0,018672315;-0,062883808;-0,01382496;-0,037363781;-0,038971783;-0,04290429;-0,011133653
2018-06-30 00:00:00;-0,003533627;0,010204094;0,06158185;-0,165827092;0,018828184;-0,021317801;0,196215559;-0,055108596;0,027974935;0,012698694;-0,022113029;-0,105201464;-0,039795845;-0,016579482;0,054083946;-0,036975702;0,008645424;-0,125910496;-0,02777772;0,405529919;-0,047939431;-0,026067402;-0,014134263;-0,110534736;-0,002772618;0,06319594;-0,205521427;0,124346873;-0,031207694;0,008465606;;0,027683598;-0,027310909;;0,007812375;;-0,099337882;;-0,080128178;0,037894751;;;0,038732578;-0,053892229;0,03294569;-0,021326115;0,110516966;0,003278689;-0,013664532;0,1126915;0,021131789;-0,002212497;0,076638543;0,011795532;-0,042055961;0,024455139;0,107851529;0,074137931;0,0296826
2018-07-31 00:00:00;0,010638386;0,115440055;0,022086211;0,152742856;0,055821453;-0,035643549;0,045391919;-0,07259087;0,108854604;0,122256837;0,010050305;0,098193125;0,033474942;0,050576652;0,026177954;-0,017191974;0,030571438;0,132142839;0,020779213;0,268852565;0,037985493;0,036462472;0,089605723;0,016150799;0,036453453;0,089683104;0,109565501;0,164498224;0,00840326;0,024134278;-0,008130016;-0,029069732;-0,025917943;;0,086183404;;0,161764897;;-0,125435568;0,014198834;;;-0,016949279;0,040759546;0,110694276;0,074831326;0,024076982;0,138888889;0,041561727;0,043264465;0,040720806;0,008869201;0,02994601;0,018134632;-0,014634226;0,076284313;0,186137152;0,059390048;-0,015904554
2018-08-31 00:00:00;0,007017484;-0,02975414;0,020567537;0,081859585;-0,169184343;0,299794625;0,095723802;0,019973016;0,017399267;-0,048882682;0,017413012;-0,048640803;-0,052956298;-0,143581063;-0,059183711;-0,043148769;-0,081349586;-0,027339627;-0,038168175;0,162790636;-0,172765939;0,126122801;-0,059210537;-0,152980129;0,049180388;-0,010935087;0,226562323;-0,039904165;-0,068055386;0,127049263;0,121656596;-0,079241473;0,008869214;;-0,058774111;;0,09177211;;-0,131474059;0,039999968;;;0,006896494;0,088542913;-0,015202788;-0,010686986;0,090125449;0,06456241;-0,048367604;0,043355336;0,023185945;0,125274637;-0,192564383;0,033078895;-0,009900953;0,017357703;-0,142481921;-0,054545455;-0,155555504
2018-09-30 00:00:00;0,02005889;-0,010666712;-0,017346768;-0,089991741;-0,001818014;-0,072669803;-0,060642425;-0,107171093;-0,090909091;0,723935593;-0,017114988;0,001754427;-0,080890318;0,051282089;-0,026030315;0,016453369;-0,045119689;0,137297264;0,002645762;-0,195555587;0,004115478;-0,029578098;0,188811225;0,070510137;0,001704433;-0,044515664;0;-0,358686663;0,013412805;0,049090846;-0,111538489;0,039887309;-0,024175791;;0,008028489;;0,011594229;;-0,220183498;-0,061538492;;;-0,013698735;-0,029273751;-0,080617507;-0,029968042;-0,011502438;-0,051212938;0,146370151;-0,044263751;0,013307758;-0,050781339;-0,061393113;0,074630545;0;-0,066350724;-0,075804048;0,049679487;-0,077751432
2018-10-31 00:00:00;-0,020689697;-0,076819422;-0,056853716;-0,072727351;0,007285844;-0,076660987;-0,106104201;-0,251037426;-0,106534629;-0,301533135;-0,123134331;-0,134600927;-0,099527451;0,010318957;-0,042316257;-0,256594718;-0,134361908;-0,202471445;-0,226913054;-0,185082794;-0,066598566;-0,093150743;-0,070588228;0,027424701;-0,076857674;-0,063641951;0,012738893;-0,110175056;-0,014705837;-0,100519907;-0,056926374;-0,142797632;-0,013513565;;-0,041592819;;-0,040114628;;-0,094117674;-0,043032859;;;0,027777883;-0,049033128;-0,014925307;-0,057870485;-0,181091057;-0,098011364;0,043771164;-0,115690168;-0,004377549;-0,113168689;-0,113207643;-0,040797565;-0,042000026;0,014720889;-0,101905516;-0,209160305;0,006485106
2018-11-30 00:00:00;-0,003521192;-0,035036461;0,004679308;0,121472987;-0,054249609;-0,033210318;-0,176617812;0,03996823;0,111480466;-0,028048854;-0,241134803;-0,045388852;-0,09675307;0,007427976;0;-0,173387084;-0,039732614;-0,017878426;-0,054607364;0,355931891;0,078485486;-0,047582981;0,018987324;-0,135889556;-0,056528397;0,022114127;0,014151056;-0,040786513;0,074626633;-0,040462469;-0,002065741;0,03112846;0;;-0,013388857;;-0,074626802;;-0,347402616;0,051392002;;;-0,114864828;0,190994855;-0,137310619;0,074061305;-0,23845464;-0,001574803;0,03763445;0,020521636;0,041256356;-0,087702794;-0,121985742;0,024850651;-0,020876748;-0,125562794;-0,112084883;0,021235521;0,228092915
2018-12-31 00:00:00;-0,038869195;-0,327534074;-0,051232868;-0,127505359;-0,048757233;-0,093511477;0,056448103;-0,019025911;0,064307079;-0,121706535;0,05607485;-0,11235621;-0,074437136;-0,104884748;-0,058139596;-0,132195082;-0,090487313;0;-0,285198597;0,072500129;-0,060051103;-0,149087921;-0,03416146;-0,254984463;-0,052751514;-0,037543917;-0,100775223;0,189066039;-0,055555394;-0,085341482;0,011959607;-0,068396334;-0,018264823;;-0,148104797;;-0,051612931;;0,383084667;-0,036660055;;;0,015267231;0,000203167;0,053787032;-0,026470944;-0,008746411;-0,316246057;-0,050777342;-0,059488712;-0,000609741;0,012207329;0,058966132;0,015854499;-0,142857284;-0,102402828;-0,039480551;-0,128544423;-0,079748077
2019-01-31 00:00:00;0,047794095;0,0798651;0,076234763;0,058406671;0,123618323;0,073684211;0,154130626;-0,065166711;-0,112693197;0,10714309;-0,02477887;0,040259267;0,18673988;0,085255353;0,054321071;0,323215298;0,039540801;0,144417492;0,136363695;0,451048895;-0,016783912;0,210158562;0,035369742;0,064455204;-0,064627059;0,001398083;0,275861996;0,105043214;0,025000012;0,049396411;0;0,030379845;0,027906994;;0,012084652;;0,044217696;;-0,053956891;0,010570839;;;0;0,093273882;0,045833388;0,021148301;0,025882272;0,220299885;0,026200931;0,0922049;0,014643124;0,080402022;0,173150259;0,076428852;0,034825857;0,075207061;0,111952476;0,047722343;-0,053591799
