Price History: 990100,,,,,,,,,
,,,,,,,,,
Date,Price,CVol,Change,% Change,"Total Return (Gross, Unhedged)","Cumulative Return % (Gross, Unhedged)",Open,High,Low
03/14/11,"903,57",,"-12,20","-1,33","3.041,92","2,86",,"903,57","903,57"
03/15/11,"884,01",,"-19,57","-2,17","2.976,10","0,63",,"884,01","884,01"
03/16/11,"876,36",,"-7,64","-0,86","2.950,80","-0,23",,"876,36","876,36"
03/17/11,"886,25",,"9,89","1,13","2.984,21","0,90",,"886,25","886,25"
03/18/11,"891,79",,"5,54","0,63","3.002,91","1,54",,"891,79","891,79"
03/21/11,"904,21",,"12,41","1,39","3.044,84","2,95",,"904,21","904,21"
03/22/11,"905,39",,"1,19","0,13","3.049,04","3,10",,"905,39","905,39"
03/23/11,"907,83",,"2,43","0,27","3.057,37","3,38",,"907,83","907,83"
03/24/11,"915,15",,"7,32","0,81","3.082,32","4,22",,"915,15","915,15"
03/25/11,"918,01",,"2,85","0,31","3.092,14","4,55",,"918,01","918,01"
03/28/11,"916,41",,"-1,60","-0,17","3.086,82","4,37",,"916,41","916,41"
03/29/11,"919,48",,"3,07","0,33","3.100,59","4,84",,"919,48","919,48"
03/30/11,"927,36",,"7,89","0,86","3.127,58","5,75",,"927,36","927,36"
03/31/11,"925,28",,"-2,08","-0,22","3.120,60","5,52",,"925,28","925,28"
04/01/11,"931,66",,"6,38","0,69","3.142,52","6,26",,"931,66","931,66"
04/04/11,"932,50",,"0,84","0,09","3.146,01","6,38",,"932,50","932,50"
04/05/11,"931,31",,"-1,19","-0,13","3.142,08","6,24",,"931,31","931,31"
04/06/11,"933,05",,"1,74","0,19","3.148,71","6,47",,"933,05","933,05"
04/07/11,"930,93",,"-2,12","-0,23","3.141,83","6,23",,"930,93","930,93"
04/08/11,"932,38",,"1,46","0,16","3.146,99","6,41",,"932,38","932,38"
04/11/11,"929,62",,"-2,76","-0,30","3.137,77","6,10",,"929,62","929,62"
04/12/11,"919,26",,"-10,37","-1,12","3.102,86","4,92",,"919,26","919,26"
04/13/11,"922,19",,"2,93","0,32","3.113,16","5,26",,"922,19","922,19"
04/14/11,"919,80",,"-2,39","-0,26","3.105,63","5,01",,"919,80","919,80"
04/15/11,"921,53",,"1,73","0,19","3.111,62","5,21",,"921,53","921,53"
04/18/11,"909,79",,"-11,74","-1,27","3.073,13","3,91",,"909,79","909,79"
04/19/11,"912,50",,"2,71","0,30","3.082,51","4,23",,"912,50","912,50"
04/20/11,"926,47",,"13,97","1,53","3.130,08","5,84",,"926,47","926,47"
04/21/11,"930,77",,"4,30","0,46","3.145,55","6,36",,"930,77","930,77"
04/22/11,"930,83",,"0,05","0,01","3.145,72","6,37",,"930,83","930,83"
04/25/11,"929,61",,"-1,22","-0,13","3.141,63","6,23",,"929,61","929,61"
04/26/11,"934,65",,"5,04","0,54","3.159,02","6,82",,"934,65","934,65"
04/27/11,"938,65",,"4,00","0,43","3.173,31","7,30",,"938,65","938,65"
04/28/11,"942,74",,"4,09","0,44","3.187,39","7,77",,"942,74","942,74"
04/29/11,"944,21",,"1,47","0,16","3.193,31","7,97",,"944,21","944,21"
05/02/11,"945,12",,"0,90","0,10","3.197,09","8,10",,"945,12","945,12"
05/03/11,"941,15",,"-3,97","-0,42","3.184,18","7,67",,"941,15","941,15"
05/04/11,"933,07",,"-8,08","-0,86","3.158,06","6,78",,"933,07","933,07"
05/05/11,"926,48",,"-6,58","-0,71","3.136,79","6,06",,"926,48","926,48"
05/06/11,"930,31",,"3,83","0,41","3.151,16","6,55",,"930,31","930,31"
05/09/11,"930,47",,"0,16","0,02","3.152,26","6,59",,"930,47","930,47"
05/10/11,"937,16",,"6,69","0,72","3.175,18","7,36",,"937,16","937,16"
05/11/11,"931,65",,"-5,51","-0,59","3.158,42","6,80",,"931,65","931,65"
05/12/11,"930,46",,"-1,19","-0,13","3.154,94","6,68",,"930,46","930,46"
05/13/11,"925,32",,"-5,14","-0,55","3.138,29","6,11",,"925,32","925,32"
05/16/11,"920,32",,"-5,00","-0,54","3.122,33","5,57",,"920,32","920,32"
05/17/11,"917,41",,"-2,91","-0,32","3.112,96","5,26",,"917,41","917,41"
05/18/11,"924,90",,"7,49","0,82","3.139,06","6,14",,"924,90","924,90"
05/19/11,"927,77",,"2,87","0,31","3.148,97","6,48",,"927,77","927,77"
05/20/11,"922,11",,"-5,66","-0,61","3.130,53","5,85",,"922,11","922,11"
05/23/11,"909,10",,"-13,01","-1,41","3.087,78","4,41",,"909,10","909,10"
05/24/11,"909,27",,"0,16","0,02","3.088,40","4,43",,"909,27","909,27"
05/25/11,"911,96",,"2,69","0,30","3.097,77","4,74",,"911,96","911,96"
05/26/11,"914,88",,"2,92","0,32","3.108,35","5,10",,"914,88","914,88"
05/27/11,"918,86",,"3,98","0,44","3.122,38","5,58",,"918,86","918,86"
05/30/11,"918,52",,"-0,35","-0,04","3.121,22","5,54",,"918,52","918,52"
05/31/11,"928,62",,"10,11","1,10","3.155,94","6,71",,"928,62","928,62"
06/01/11,"914,52",,"-14,10","-1,52","3.109,19","5,13",,"914,52","914,52"
06/02/11,"908,54",,"-5,98","-0,65","3.089,25","4,46",,"908,54","908,54"
06/03/11,"902,58",,"-5,96","-0,66","3.069,08","3,77",,"902,58","902,58"
06/06/11,"894,93",,"-7,65","-0,85","3.043,27","2,90",,"894,93","894,93"
06/07/11,"894,85",,"-0,08","-0,01","3.043,11","2,90",,"894,85","894,85"
06/08/11,"889,39",,"-5,46","-0,61","3.024,90","2,28",,"889,39","889,39"
06/09/11,"894,89",,"5,50","0,62","3.043,62","2,91",,"894,89","894,89"
06/10/11,"884,34",,"-10,55","-1,18","3.008,05","1,71",,"884,34","884,34"
06/13/11,"883,43",,"-0,91","-0,10","3.005,66","1,63",,"883,43","883,43"
06/14/11,"893,57",,"10,14","1,15","3.040,23","2,80",,"893,57","893,57"
06/15/11,"881,85",,"-11,72","-1,31","3.000,47","1,45",,"881,85","881,85"
06/16/11,"878,18",,"-3,68","-0,42","2.988,25","1,04",,"878,18","878,18"
06/17/11,"879,89",,"1,72","0,20","2.994,10","1,24",,"879,89","879,89"
06/20/11,"880,37",,"0,48","0,05","2.996,03","1,30",,"880,37","880,37"
06/21/11,"893,10",,"12,73","1,45","3.039,53","2,78",,"893,10","893,10"
06/22/11,"890,80",,"-2,30","-0,26","3.031,85","2,52",,"890,80","890,80"
06/23/11,"883,76",,"-7,04","-0,79","3.007,93","1,71",,"883,76","883,76"
06/24/11,"879,35",,"-4,41","-0,50","2.993,08","1,20",,"879,35","879,35"
06/27/11,"883,01",,"3,66","0,42","3.005,54","1,63",,"883,01","883,01"
06/28/11,"891,71",,"8,70","0,99","3.035,85","2,65",,"891,71","891,71"
06/29/11,"902,41",,"10,70","1,20","3.072,52","3,89",,"902,41","902,41"
06/30/11,"912,53",,"10,12","1,12","3.107,13","5,06",,"912,53","912,53"
07/01/11,"921,51",,"8,97","0,98","3.137,96","6,10",,"921,51","921,51"
07/04/11,"923,94",,"2,43","0,26","3.146,34","6,39",,"923,94","923,94"
07/05/11,"922,93",,"-1,01","-0,11","3.143,13","6,28",,"922,93","922,93"
07/06/11,"922,41",,"-0,52","-0,06","3.141,96","6,24",,"922,41","922,41"
07/07/11,"928,69",,"6,28","0,68","3.163,50","6,97",,"928,69","928,69"
07/08/11,"922,76",,"-5,93","-0,64","3.143,39","6,29",,"922,76","922,76"
07/11/11,"907,15",,"-15,61","-1,69","3.090,26","4,49",,"907,15","907,15"
07/12/11,"901,06",,"-6,09","-0,67","3.069,53","3,79",,"901,06","901,06"
07/13/11,"905,18",,"4,13","0,46","3.083,88","4,27",,"905,18","905,18"
07/14/11,"898,72",,"-6,47","-0,71","3.061,88","3,53",,"898,72","898,72"
07/15/11,"900,61",,"1,89","0,21","3.068,33","3,75",,"900,61","900,61"
07/18/11,"891,76",,"-8,85","-0,98","3.038,23","2,73",,"891,76","891,76"
07/19/11,"901,46",,"9,70","1,09","3.071,30","3,85",,"901,46","901,46"
07/20/11,"906,27",,"4,81","0,53","3.087,96","4,41",,"906,27","906,27"
07/21/11,"915,93",,"9,66","1,07","3.121,00","5,53",,"915,93","915,93"
07/22/11,"919,39",,"3,45","0,38","3.132,91","5,93",,"919,39","919,39"
07/25/11,"913,91",,"-5,48","-0,60","3.114,28","5,30",,"913,91","913,91"
07/26/11,"911,90",,"-2,01","-0,22","3.107,43","5,07",,"911,90","911,90"
07/27/11,"897,00",,"-14,90","-1,63","3.057,09","3,37",,"897,00","897,00"
07/28/11,"893,49",,"-3,51","-0,39","3.045,41","2,97",,"893,49","893,49"
07/29/11,"886,99",,"-6,50","-0,73","3.023,26","2,23",,"886,99","886,99"
08/01/11,"882,76",,"-4,23","-0,48","3.009,04","1,74",,"882,76","882,76"
08/02/11,"864,04",,"-18,72","-2,12","2.945,26","-0,41",,"864,04","864,04"
08/03/11,"858,52",,"-5,52","-0,64","2.927,97","-1,00",,"858,52","858,52"
08/04/11,"826,70",,"-31,82","-3,71","2.819,53","-4,66",,"826,70","826,70"
08/05/11,"816,23",,"-10,47","-1,27","2.784,02","-5,86",,"816,23","816,23"
08/08/11,"774,66",,"-41,57","-5,09","2.642,48","-10,65",,"774,66","774,66"
08/09/11,"796,10",,"21,44","2,77","2.715,66","-8,18",,"796,10","796,10"
08/10/11,"771,46",,"-24,63","-3,09","2.632,72","-10,98",,"771,46","771,46"
08/11/11,"796,67",,"25,20","3,27","2.719,00","-8,06",,"796,67","796,67"
08/12/11,"806,89",,"10,22","1,28","2.753,93","-6,88",,"806,89","806,89"
08/15/11,"820,12",,"13,23","1,64","2.799,59","-5,34",,"820,12","820,12"
08/16/11,"815,00",,"-5,12","-0,62","2.782,44","-5,92",,"815,00","815,00"
08/17/11,"815,80",,"0,80","0,10","2.786,08","-5,79",,"815,80","815,80"
08/18/11,"782,98",,"-32,83","-4,02","2.674,06","-9,58",,"782,98","782,98"
08/19/11,"769,64",,"-13,34","-1,70","2.628,58","-11,12",,"769,64","769,64"
08/22/11,"770,94",,"1,30","0,17","2.633,19","-10,96",,"770,94","770,94"
08/23/11,"788,43",,"17,49","2,27","2.693,11","-8,94",,"788,43","788,43"
08/24/11,"796,35",,"7,92","1,00","2.720,46","-8,01",,"796,35","796,35"
08/25/11,"788,79",,"-7,55","-0,95","2.694,79","-8,88",,"788,79","788,79"
08/26/11,"794,48",,"5,69","0,72","2.714,45","-8,22",,"794,48","794,48"
08/29/11,"810,87",,"16,38","2,06","2.770,88","-6,31",,"810,87","810,87"
08/30/11,"815,67",,"4,81","0,59","2.787,66","-5,74",,"815,67","815,67"
08/31/11,"825,07",,"9,39","1,15","2.819,99","-4,65",,"825,07","825,07"
09/01/11,"821,38",,"-3,69","-0,45","2.807,63","-5,07",,"821,38","821,38"
09/02/11,"802,15",,"-19,23","-2,34","2.742,02","-7,28",,"802,15","802,15"
09/05/11,"789,72",,"-12,43","-1,55","2.700,05","-8,70",,"789,72","789,72"
09/06/11,"785,66",,"-4,06","-0,51","2.686,25","-9,17",,"785,66","785,66"
09/07/11,"807,57",,"21,91","2,79","2.761,86","-6,61",,"807,57","807,57"
09/08/11,"804,53",,"-3,04","-0,38","2.751,55","-6,96",,"804,53","804,53"
09/09/11,"785,56",,"-18,96","-2,36","2.686,72","-9,15",,"785,56","785,56"
09/12/11,"778,61",,"-6,95","-0,89","2.663,21","-9,95",,"778,61","778,61"
09/13/11,"786,06",,"7,45","0,96","2.689,27","-9,07",,"786,06","786,06"
09/14/11,"794,02",,"7,96","1,01","2.716,62","-8,14",,"794,02","794,02"
09/15/11,"808,08",,"14,06","1,77","2.765,00","-6,51",,"808,08","808,08"
09/16/11,"813,10",,"5,02","0,62","2.782,22","-5,93",,"813,10","813,10"
09/19/11,"802,68",,"-10,42","-1,28","2.747,05","-7,11",,"802,68","802,68"
09/20/11,"804,78",,"2,10","0,26","2.754,30","-6,87",,"804,78","804,78"
09/21/11,"789,45",,"-15,32","-1,90","2.701,99","-8,64",,"789,45","789,45"
09/22/11,"762,17",,"-27,28","-3,46","2.608,61","-11,80",,"762,17","762,17"
09/23/11,"764,87",,"2,70","0,35","2.618,04","-11,48",,"764,87","764,87"
09/26/11,"775,61",,"10,73","1,40","2.654,86","-10,23",,"775,61","775,61"
09/27/11,"793,17",,"17,57","2,26","2.715,01","-8,20",,"793,17","793,17"
09/28/11,"781,83",,"-11,34","-1,43","2.679,30","-9,41",,"781,83","781,83"
09/29/11,"787,27",,"5,43","0,69","2.697,99","-8,77",,"787,27","787,27"
09/30/11,"773,27",,"-13,99","-1,78","2.650,21","-10,39",,"773,27","773,27"
10/03/11,"754,72",,"-18,56","-2,40","2.586,74","-12,53",,"754,72","754,72"
10/04/11,"756,07",,"1,35","0,18","2.591,54","-12,37",,"756,07","756,07"
10/05/11,"770,18",,"14,12","1,87","2.640,63","-10,71",,"770,18","770,18"
10/06/11,"788,34",,"18,16","2,36","2.703,03","-8,60",,"788,34","788,34"
10/07/11,"786,76",,"-1,58","-0,20","2.697,64","-8,79",,"786,76","786,76"
10/10/11,"805,19",,"18,43","2,34","2.760,85","-6,65",,"805,19","805,19"
10/11/11,"807,95",,"2,76","0,34","2.770,35","-6,33",,"807,95","807,95"
10/12/11,"816,02",,"8,07","1,00","2.798,41","-5,38",,"816,02","816,02"
10/13/11,"812,92",,"-3,11","-0,38","2.787,88","-5,73",,"812,92","812,92"
10/14/11,"822,12",,"9,21","1,13","2.819,46","-4,67",,"822,12","822,12"
10/17/11,"812,86",,"-9,26","-1,13","2.787,91","-5,73",,"812,86","812,86"
10/18/11,"818,65",,"5,79","0,71","2.807,79","-5,06",,"818,65","818,65"
10/19/11,"814,03",,"-4,62","-0,56","2.792,20","-5,59",,"814,03","814,03"
10/20/11,"810,90",,"-3,13","-0,38","2.781,55","-5,95",,"810,90","810,90"
10/21/11,"824,61",,"13,71","1,69","2.828,60","-4,36",,"824,61","824,61"
10/24/11,"836,39",,"11,78","1,43","2.869,18","-2,98",,"836,39","836,39"
10/25/11,"825,01",,"-11,37","-1,36","2.830,16","-4,30",,"825,01","825,01"
10/26/11,"829,84",,"4,83","0,59","2.846,80","-3,74",,"829,84","829,84"
10/27/11,"857,80",,"27,96","3,37","2.942,85","-0,49",,"857,80","857,80"
10/28/11,"858,97",,"1,16","0,14","2.946,97","-0,35",,"858,97","858,97"
10/31/11,"838,71",,"-20,26","-2,36","2.877,50","-2,70",,"838,71","838,71"
11/01/11,"815,97",,"-22,74","-2,71","2.799,55","-5,34",,"815,97","815,97"
11/02/11,"823,82",,"7,85","0,96","2.827,34","-4,40",,"823,82","823,82"
11/03/11,"836,49",,"12,67","1,54","2.871,12","-2,92",,"836,49","836,49"
11/04/11,"834,03",,"-2,46","-0,29","2.862,74","-3,20",,"834,03","834,03"
11/07/11,"835,63",,"1,60","0,19","2.869,22","-2,98",,"835,63","835,63"
11/08/11,"841,67",,"6,04","0,72","2.890,87","-2,25",,"841,67","841,67"
11/09/11,"821,19",,"-20,49","-2,43","2.820,78","-4,62",,"821,19","821,19"
11/10/11,"820,61",,"-0,58","-0,07","2.819,79","-4,65",,"820,61","820,61"
11/11/11,"835,15",,"14,54","1,77","2.869,77","-2,96",,"835,15","835,15"
11/14/11,"829,94",,"-5,22","-0,62","2.852,06","-3,56",,"829,94","829,94"
11/15/11,"829,76",,"-0,18","-0,02","2.851,75","-3,57",,"829,76","829,76"
11/16/11,"821,34",,"-8,42","-1,01","2.824,03","-4,51",,"821,34","821,34"
11/17/11,"810,45",,"-10,88","-1,33","2.786,71","-5,77",,"810,45","810,45"
11/18/11,"806,80",,"-3,65","-0,45","2.774,26","-6,19",,"806,80","806,80"
11/21/11,"791,19",,"-15,61","-1,93","2.720,95","-8,00",,"791,19","791,19"
11/22/11,"788,03",,"-3,16","-0,40","2.710,25","-8,36",,"788,03","788,03"
11/23/11,"774,15",,"-13,87","-1,76","2.662,86","-9,96",,"774,15","774,15"
11/24/11,"772,02",,"-2,13","-0,28","2.655,54","-10,21",,"772,02","772,02"
11/25/11,"771,89",,"-0,13","-0,02","2.655,33","-10,22",,"771,89","771,89"
11/28/11,"794,03",,"22,14","2,87","2.731,74","-7,63",,"794,03","794,03"
11/29/11,"798,20",,"4,17","0,53","2.746,62","-7,13",,"798,20","798,20"
11/30/11,"825,88",,"27,68","3,47","2.842,27","-3,89",,"825,88","825,88"
12/01/11,"826,26",,"0,38","0,05","2.843,63","-3,85",,"826,26","826,26"
12/02/11,"829,31",,"3,05","0,37","2.854,22","-3,49",,"829,31","829,31"
12/05/11,"836,31",,"7,00","0,84","2.878,40","-2,67",,"836,31","836,31"
12/06/11,"834,19",,"-2,12","-0,25","2.871,14","-2,92",,"834,19","834,19"
12/07/11,"835,98",,"1,79","0,21","2.877,84","-2,69",,"835,98","835,98"
12/08/11,"821,32",,"-14,67","-1,75","2.827,54","-4,39",,"821,32","821,32"
12/09/11,"830,06",,"8,75","1,06","2.857,66","-3,37",,"830,06","830,06"
12/12/11,"819,48",,"-10,58","-1,28","2.821,41","-4,60",,"819,48","819,48"
12/13/11,"814,88",,"-4,60","-0,56","2.806,00","-5,12",,"814,88","814,88"
12/14/11,"804,06",,"-10,82","-1,33","2.768,98","-6,37",,"804,06","804,06"
12/15/11,"805,19",,"1,13","0,14","2.773,02","-6,24",,"805,19","805,19"
12/16/11,"806,34",,"1,15","0,14","2.777,02","-6,10",,"806,34","806,34"
12/19/11,"799,10",,"-7,24","-0,90","2.752,31","-6,94",,"799,10","799,10"
12/20/11,"816,34",,"17,24","2,16","2.811,97","-4,92",,"816,34","816,34"
12/21/11,"817,68",,"1,34","0,16","2.816,62","-4,76",,"817,68","817,68"
12/22/11,"823,62",,"5,94","0,73","2.837,62","-4,05",,"823,62","823,62"
12/23/11,"830,20",,"6,58","0,80","2.860,34","-3,28",,"830,20","830,20"
12/26/11,"830,63",,"0,43","0,05","2.861,82","-3,23",,"830,63","830,63"
12/27/11,"830,41",,"-0,22","-0,03","2.861,15","-3,26",,"830,41","830,41"
12/28/11,"822,07",,"-8,34","-1,00","2.833,24","-4,20",,"822,07","822,07"
12/29/11,"829,29",,"7,22","0,88","2.858,25","-3,35",,"829,29","829,29"
12/30/11,"829,78",,"0,49","0,06","2.860,03","-3,29",,"829,78","829,78"
01/02/12,"832,22",,"2,44","0,29","2.868,45","-3,01",,"832,22","832,22"
01/03/12,"844,00",,"11,78","1,42","2.909,26","-1,63",,"844,00","844,00"
01/04/12,"844,42",,"0,42","0,05","2.911,03","-1,57",,"844,42","844,42"
01/05/12,"842,69",,"-1,73","-0,20","2.905,08","-1,77",,"842,69","842,69"
01/06/12,"840,27",,"-2,41","-0,29","2.897,32","-2,03",,"840,27","840,27"
01/09/12,"840,17",,"-0,10","-0,01","2.897,02","-2,04",,"840,17","840,17"
01/10/12,"849,32",,"9,15","1,09","2.928,75","-0,97",,"849,32","849,32"
01/11/12,"849,11",,"-0,21","-0,02","2.928,21","-0,99",,"849,11","849,11"
01/12/12,"850,01",,"0,89","0,11","2.931,33","-0,88",,"850,01","850,01"
01/13/12,"847,72",,"-2,28","-0,27","2.923,45","-1,15",,"847,72","847,72"
01/16/12,"847,67",,"-0,05","-0,01","2.923,45","-1,15",,"847,67","847,67"
01/17/12,"852,87",,"5,20","0,61","2.941,42","-0,54",,"852,87","852,87"
01/18/12,"859,02",,"6,14","0,72","2.962,99","0,19",,"859,02","859,02"
01/19/12,"865,21",,"6,19","0,72","2.984,38","0,91",,"865,21","865,21"
01/20/12,"866,60",,"1,40","0,16","2.989,24","1,07",,"866,60","866,60"
01/23/12,"868,93",,"2,32","0,27","2.997,30","1,35",,"868,93","868,93"
01/24/12,"867,03",,"-1,89","-0,22","2.990,91","1,13",,"867,03","867,03"
01/25/12,"872,13",,"5,10","0,59","3.009,03","1,74",,"872,13","872,13"
01/26/12,"872,32",,"0,19","0,02","3.009,76","1,77",,"872,32","872,32"
01/27/12,"869,17",,"-3,15","-0,36","2.999,01","1,41",,"869,17","869,17"
01/30/12,"864,18",,"-4,98","-0,57","2.981,94","0,83",,"864,18","864,18"
01/31/12,"864,95",,"0,77","0,09","2.984,61","0,92",,"864,95","864,95"
02/01/12,"874,11",,"9,16","1,06","3.016,58","2,00",,"874,11","874,11"
02/02/12,"876,26",,"2,15","0,25","3.024,10","2,25",,"876,26","876,26"
02/03/12,"886,71",,"10,45","1,19","3.060,39","3,48",,"886,71","886,71"
02/06/12,"887,31",,"0,60","0,07","3.062,47","3,55",,"887,31","887,31"
02/07/12,"888,32",,"1,01","0,11","3.066,01","3,67",,"888,32","888,32"
02/08/12,"890,57",,"2,25","0,25","3.074,36","3,95",,"890,57","890,57"
02/09/12,"892,36",,"1,78","0,20","3.080,65","4,17",,"892,36","892,36"
02/10/12,"885,15",,"-7,21","-0,81","3.055,79","3,32",,"885,15","885,15"
02/13/12,"890,69",,"5,55","0,63","3.075,36","3,99",,"890,69","890,69"
02/14/12,"889,99",,"-0,71","-0,08","3.073,19","3,91",,"889,99","889,99"
02/15/12,"890,69",,"0,70","0,08","3.077,37","4,05",,"890,69","890,69"
02/16/12,"895,33",,"4,64","0,52","3.093,61","4,60",,"895,33","895,33"
02/17/12,"899,38",,"4,05","0,45","3.107,75","5,08",,"899,38","899,38"
02/20/12,"903,25",,"3,87","0,43","3.121,51","5,55",,"903,25","903,25"
02/21/12,"903,04",,"-0,20","-0,02","3.120,95","5,53",,"903,04","903,04"
02/22/12,"901,22",,"-1,83","-0,20","3.114,96","5,33",,"901,22","901,22"
02/23/12,"903,43",,"2,22","0,25","3.122,91","5,59",,"903,43","903,43"
02/24/12,"905,60",,"2,17","0,24","3.130,64","5,86",,"905,60","905,60"
02/27/12,"904,59",,"-1,01","-0,11","3.128,67","5,79",,"904,59","904,59"
02/28/12,"907,40",,"2,81","0,31","3.138,72","6,13",,"907,40","907,40"
02/29/12,"903,92",,"-3,48","-0,38","3.127,41","5,75",,"903,92","903,92"
03/01/12,"908,75",,"4,84","0,53","3.144,36","6,32",,"908,75","908,75"
03/02/12,"907,56",,"-1,19","-0,13","3.140,33","6,18",,"907,56","907,56"
03/05/12,"903,08",,"-4,48","-0,49","3.125,10","5,67",,"903,08","903,08"
03/06/12,"886,80",,"-16,28","-1,80","3.068,86","3,77",,"886,80","886,80"
03/07/12,"890,79",,"3,99","0,45","3.083,78","4,27",,"890,79","890,79"
03/08/12,"901,88",,"11,08","1,24","3.123,02","5,60",,"901,88","901,88"
03/09/12,"906,25",,"4,38","0,49","3.138,30","6,11",,"906,25","906,25"
03/12/12,"905,44",,"-0,81","-0,09","3.135,64","6,03",,"905,44","905,44"
03/13/12,"918,48",,"13,04","1,44","3.181,44","7,57",,"918,48","918,48"
03/14/12,"919,65",,"1,18","0,13","3.186,02","7,73",,"919,65","919,65"
03/15/12,"924,40",,"4,74","0,52","3.202,54","8,29",,"924,40","924,40"
03/16/12,"926,44",,"2,05","0,22","3.209,65","8,53",,"926,44","926,44"
03/19/12,"928,27",,"1,83","0,20","3.216,32","8,75",,"928,27","928,27"
03/20/12,"923,55",,"-4,72","-0,51","3.200,00","8,20",,"923,55","923,55"
03/21/12,"921,02",,"-2,53","-0,27","3.191,55","7,92",,"921,02","921,02"
03/22/12,"915,01",,"-6,01","-0,65","3.170,96","7,22",,"915,01","915,01"
03/23/12,"916,07",,"1,06","0,12","3.174,76","7,35",,"916,07","916,07"
03/26/12,"925,35",,"9,28","1,01","3.207,00","8,44",,"925,35","925,35"
03/27/12,"924,98",,"-0,37","-0,04","3.205,92","8,40",,"924,98","924,98"
03/28/12,"919,38",,"-5,60","-0,61","3.190,48","7,88",,"919,38","919,38"
03/29/12,"913,87",,"-5,51","-0,60","3.171,53","7,24",,"913,87","913,87"
03/30/12,"917,47",,"3,60","0,39","3.184,27","7,67",,"917,47","917,47"
04/02/12,"925,28",,"7,80","0,85","3.211,98","8,61",,"925,28","925,28"
04/03/12,"919,99",,"-5,29","-0,57","3.194,02","8,00",,"919,99","919,99"
04/04/12,"906,64",,"-13,34","-1,45","3.147,91","6,44",,"906,64","906,64"
04/05/12,"905,77",,"-0,87","-0,10","3.145,93","6,37",,"905,77","905,77"
04/06/12,"905,03",,"-0,74","-0,08","3.143,34","6,29",,"905,03","905,03"
04/09/12,"897,97",,"-7,05","-0,78","3.118,88","5,46",,"897,97","897,97"
04/10/12,"883,26",,"-14,71","-1,64","3.067,92","3,74",,"883,26","883,26"
04/11/12,"887,44",,"4,18","0,47","3.082,79","4,24",,"887,44","887,44"
04/12/12,"898,17",,"10,72","1,21","3.120,17","5,50",,"898,17","898,17"
04/13/12,"888,72",,"-9,45","-1,05","3.087,88","4,41",,"888,72","888,72"
04/16/12,"887,88",,"-0,84","-0,09","3.085,28","4,32",,"887,88","887,88"
04/17/12,"900,17",,"12,29","1,38","3.128,19","5,77",,"900,17","900,17"
04/18/12,"898,20",,"-1,96","-0,22","3.121,70","5,55",,"898,20","898,20"
04/19/12,"894,04",,"-4,17","-0,46","3.107,47","5,07",,"894,04","894,04"
04/20/12,"895,62",,"1,58","0,18","3.113,54","5,28",,"895,62","895,62"
04/23/12,"884,46",,"-11,16","-1,25","3.075,95","4,01",,"884,46","884,46"
04/24/12,"888,28",,"3,82","0,43","3.089,34","4,46",,"888,28","888,28"
04/25/12,"898,29",,"10,01","1,13","3.125,13","5,67",,"898,29","898,29"
04/26/12,"902,07",,"3,79","0,42","3.138,77","6,13",,"902,07","902,07"
04/27/12,"904,45",,"2,37","0,26","3.147,74","6,43",,"904,45","904,45"
04/30/12,"901,24",,"-3,21","-0,35","3.137,67","6,09",,"901,24","901,24"
05/01/12,"903,87",,"2,64","0,29","3.146,94","6,41",,"903,87","903,87"
05/02/12,"901,36",,"-2,52","-0,28","3.138,78","6,13",,"901,36","901,36"
05/03/12,"896,65",,"-4,71","-0,52","3.122,83","5,59",,"896,65","896,65"
05/04/12,"883,92",,"-12,74","-1,42","3.079,75","4,14",,"883,92","883,92"
05/07/12,"881,84",,"-2,08","-0,23","3.073,04","3,91",,"881,84","881,84"
05/08/12,"875,81",,"-6,03","-0,68","3.052,55","3,22",,"875,81","875,81"
05/09/12,"870,07",,"-5,75","-0,66","3.034,15","2,59",,"870,07","870,07"
05/10/12,"872,48",,"2,41","0,28","3.044,37","2,94",,"872,48","872,48"
05/11/12,"871,02",,"-1,46","-0,17","3.039,93","2,79",,"871,02","871,02"
05/14/12,"860,05",,"-10,97","-1,26","3.002,22","1,51",,"860,05","860,05"
05/15/12,"854,26",,"-5,79","-0,67","2.982,39","0,84",,"854,26","854,26"
05/16/12,"849,23",,"-5,03","-0,59","2.965,89","0,29",,"849,23","849,23"
05/17/12,"840,48",,"-8,75","-1,03","2.935,82","-0,73",,"840,48","840,48"
05/18/12,"831,19",,"-9,28","-1,10","2.904,15","-1,80",,"831,19","831,19"
05/21/12,"840,08",,"8,88","1,07","2.935,96","-0,73",,"840,08","840,08"
05/22/12,"846,30",,"6,22","0,74","2.957,91","0,02",,"846,30","846,30"
05/23/12,"840,20",,"-6,10","-0,72","2.936,76","-0,70",,"840,20","840,20"
05/24/12,"843,17",,"2,97","0,35","2.947,66","-0,33",,"843,17","843,17"
05/25/12,"842,38",,"-0,79","-0,09","2.945,29","-0,41",,"842,38","842,38"
05/28/12,"842,37",,"-0,01","0,00","2.945,36","-0,41",,"842,37","842,37"
05/29/12,"850,39",,"8,03","0,95","2.973,78","0,55",,"850,39","850,39"
05/30/12,"838,70",,"-11,69","-1,38","2.934,01","-0,79",,"838,70","838,70"
05/31/12,"836,97",,"-1,73","-0,21","2.928,47","-0,98",,"836,97","836,97"
06/01/12,"819,83",,"-17,13","-2,05","2.868,75","-3,00",,"819,83","819,83"
