Price History: 106803,,,,,,,,,
,,,,,,,,,
Date,Price,CVol,Change,% Change,"Total Return (Gross, Unhedged)","Cumulative Return % (Gross, Unhedged)",Open,High,Low
04/22/16,"140,88",,"-2,14","-1,50","166,41","97,76",,"140,88","140,88"
04/25/16,"140,64",,"-0,24","-0,17","166,12","97,42",,"140,64","140,64"
04/26/16,"140,17",,"-0,47","-0,33","165,57","96,76",,"140,17","140,17"
04/27/16,"139,17",,"-0,99","-0,71","164,39","95,36",,"139,17","139,17"
04/28/16,"137,38",,"-1,79","-1,29","162,29","92,87",,"137,38","137,38"
04/29/16,"136,09",,"-1,29","-0,94","160,77","91,06",,"136,09","136,09"
05/02/16,"136,46",,"0,37","0,27","161,21","91,58",,"136,46","136,46"
05/03/16,"135,31",,"-1,15","-0,84","159,86","89,98",,"135,31","135,31"
05/04/16,"134,73",,"-0,59","-0,43","159,21","89,21",,"134,73","134,73"
05/05/16,"134,73",,"0,00","0,00","159,33","89,35",,"134,73","134,73"
05/06/16,"135,37",,"0,65","0,48","160,16","90,33",,"135,37","135,37"
05/09/16,"135,58",,"0,21","0,15","160,40","90,62",,"135,58","135,58"
05/10/16,"137,20",,"1,62","1,20","162,32","92,91",,"137,20","137,20"
05/11/16,"136,41",,"-0,79","-0,58","161,40","91,81",,"136,41","136,41"
05/12/16,"135,84",,"-0,57","-0,42","160,73","91,02",,"135,84","135,84"
05/13/16,"135,46",,"-0,38","-0,28","160,33","90,54",,"135,46","135,46"
05/16/16,"137,22",,"1,76","1,30","162,42","93,02",,"137,22","137,22"
05/17/16,"136,02",,"-1,19","-0,87","161,11","91,46",,"136,02","136,02"
05/18/16,"136,79",,"0,77","0,56","162,02","92,54",,"136,79","136,79"
05/19/16,"136,00",,"-0,79","-0,58","161,08","91,43",,"136,00","136,00"
05/20/16,"137,67",,"1,67","1,23","163,06","93,78",,"137,67","137,67"
05/23/16,"137,58",,"-0,08","-0,06","162,96","93,67",,"137,58","137,58"
05/24/16,"140,12",,"2,54","1,85","165,98","97,25",,"140,12","140,12"
05/25/16,"141,17",,"1,05","0,75","167,23","98,74",,"141,17","141,17"
05/26/16,"141,44",,"0,27","0,19","167,56","99,13",,"141,44","141,44"
05/27/16,"142,27",,"0,82","0,58","168,57","100,33",,"142,27","142,27"
05/30/16,"142,42",,"0,15","0,11","168,76","100,56",,"142,42","142,42"
05/31/16,"142,77",,"0,35","0,24","169,17","101,04",,"142,77","142,77"
06/01/16,"142,33",,"-0,44","-0,31","168,65","100,43",,"142,33","142,33"
06/02/16,"142,09",,"-0,24","-0,17","168,37","100,10",,"142,09","142,09"
06/03/16,"141,43",,"-0,65","-0,46","167,60","99,18",,"141,43","141,43"
06/06/16,"141,80",,"0,37","0,26","168,04","99,70",,"141,80","141,80"
06/07/16,"142,18",,"0,38","0,27","168,49","100,23",,"142,18","142,18"
06/08/16,"142,56",,"0,38","0,27","168,95","100,78",,"142,56","142,56"
06/09/16,"142,37",,"-0,19","-0,13","168,72","100,51",,"142,37","142,37"
06/10/16,"140,74",,"-1,63","-1,14","166,80","98,22",,"140,74","140,74"
06/13/16,"139,25",,"-1,49","-1,06","165,04","96,14",,"139,25","139,25"
06/14/16,"139,17",,"-0,08","-0,06","164,95","96,03",,"139,17","139,17"
06/15/16,"139,07",,"-0,10","-0,07","164,85","95,91",,"139,07","139,07"
06/16/16,"139,02",,"-0,06","-0,04","164,78","95,83",,"139,02","139,02"
06/17/16,"138,01",,"-1,00","-0,72","163,65","94,49",,"138,01","138,01"
06/20/16,"139,17",,"1,16","0,84","165,03","96,12",,"139,17","139,17"
06/21/16,"140,09",,"0,92","0,66","166,12","97,42",,"140,09","140,09"
06/22/16,"139,50",,"-0,59","-0,42","165,42","96,59",,"139,50","139,50"
06/23/16,"141,56",,"2,06","1,47","167,86","99,49",,"141,56","141,56"
06/24/16,"135,27",,"-6,29","-4,45","160,40","90,62",,"135,27","135,27"
06/27/16,"131,98",,"-3,28","-2,43","156,51","85,99",,"131,98","131,98"
06/28/16,"134,45",,"2,46","1,87","159,46","89,50",,"134,45","134,45"
06/29/16,"136,85",,"2,40","1,79","162,32","92,90",,"136,85","136,85"
06/30/16,"138,19",,"1,34","0,98","163,91","94,79",,"138,19","138,19"
07/01/16,"138,40",,"0,21","0,15","164,18","95,11",,"138,40","138,40"
07/04/16,"138,34",,"-0,06","-0,04","164,10","95,02",,"138,34","138,34"
07/05/16,"137,25",,"-1,08","-0,78","162,87","93,55",,"137,25","137,25"
07/06/16,"137,55",,"0,30","0,22","163,23","93,98",,"137,55","137,55"
07/07/16,"137,92",,"0,37","0,27","163,67","94,51",,"137,92","137,92"
07/08/16,"140,23",,"2,30","1,67","166,40","97,76",,"140,23","140,23"
07/11/16,"141,64",,"1,41","1,01","168,08","99,75",,"141,64","141,64"
07/12/16,"143,20",,"1,56","1,10","169,93","101,95",,"143,20","143,20"
07/13/16,"143,20",,"0,00","0,00","169,94","101,96",,"143,20","143,20"
07/14/16,"144,42",,"1,21","0,85","171,38","103,67",,"144,42","144,42"
07/15/16,"144,24",,"-0,18","-0,12","171,16","103,41",,"144,24","144,24"
07/18/16,"145,45",,"1,22","0,84","172,61","105,13",,"145,45","145,45"
07/19/16,"145,57",,"0,12","0,08","172,75","105,30",,"145,57","145,57"
07/20/16,"147,47",,"1,90","1,30","175,01","107,98",,"147,47","147,47"
07/21/16,"146,88",,"-0,59","-0,40","174,30","107,14",,"146,88","146,88"
07/22/16,"147,53",,"0,65","0,44","175,07","108,06",,"147,53","147,53"
07/25/16,"147,36",,"-0,17","-0,11","174,88","107,83",,"147,36","147,36"
07/26/16,"147,76",,"0,40","0,27","175,35","108,39",,"147,76","147,76"
07/27/16,"148,86",,"1,10","0,75","176,66","109,94",,"148,86","148,86"
07/28/16,"149,17",,"0,31","0,21","177,05","110,41",,"149,17","149,17"
07/29/16,"149,38",,"0,20","0,14","177,30","110,70",,"149,38","149,38"
08/01/16,"149,71",,"0,33","0,22","177,68","111,16",,"149,71","149,71"
08/02/16,"148,32",,"-1,39","-0,93","176,04","109,20",,"148,32","148,32"
08/03/16,"148,64",,"0,32","0,22","176,46","109,71",,"148,64","148,64"
08/04/16,"149,53",,"0,89","0,60","177,64","111,11",,"149,53","149,53"
08/05/16,"151,08",,"1,55","1,04","179,48","113,30",,"151,08","151,08"
08/08/16,"151,25",,"0,16","0,11","179,72","113,59",,"151,25","151,25"
08/09/16,"151,78",,"0,54","0,35","180,37","114,35",,"151,78","151,78"
08/10/16,"151,32",,"-0,46","-0,30","179,82","113,70",,"151,32","151,32"
08/11/16,"151,85",,"0,53","0,35","180,45","114,45",,"151,85","151,85"
08/12/16,"151,78",,"-0,07","-0,04","180,37","114,36",,"151,78","151,78"
08/15/16,"152,50",,"0,72","0,47","181,22","115,37",,"152,50","152,50"
08/16/16,"151,52",,"-0,98","-0,64","180,16","114,11",,"151,52","151,52"
08/17/16,"151,44",,"-0,08","-0,05","180,08","114,00",,"151,44","151,44"
08/18/16,"151,43",,"-0,01","0,00","180,07","114,00",,"151,43","151,43"
08/19/16,"151,80",,"0,37","0,24","180,51","114,52",,"151,80","151,80"
08/22/16,"151,69",,"-0,11","-0,07","180,39","114,37",,"151,69","151,69"
08/23/16,"152,20",,"0,51","0,34","181,00","115,10",,"152,20","152,20"
08/24/16,"151,53",,"-0,67","-0,44","180,22","114,17",,"151,53","151,53"
08/25/16,"151,68",,"0,15","0,10","180,39","114,38",,"151,68","151,68"
08/26/16,"151,78",,"0,10","0,07","180,51","114,52",,"151,78","151,78"
08/29/16,"152,37",,"0,59","0,39","181,25","115,39",,"152,37","152,37"
08/30/16,"152,23",,"-0,14","-0,09","181,08","115,20",,"152,23","152,23"
08/31/16,"152,08",,"-0,15","-0,10","180,90","114,98",,"152,08","152,08"
09/01/16,"152,66",,"0,58","0,38","181,60","115,81",,"152,66","152,66"
09/02/16,"153,26",,"0,60","0,39","182,31","116,66",,"153,26","153,26"
09/05/16,"153,24",,"-0,02","-0,02","182,28","116,62",,"153,24","153,24"
09/06/16,"153,82",,"0,58","0,38","182,97","117,45",,"153,82","153,82"
09/07/16,"154,19",,"0,36","0,24","183,42","117,98",,"154,19","154,19"
09/08/16,"153,00",,"-1,18","-0,77","182,01","116,30",,"153,00","153,00"
09/09/16,"149,78",,"-3,22","-2,10","178,18","111,76",,"149,78","149,78"
09/12/16,"151,61",,"1,83","1,22","180,37","114,36",,"151,61","151,61"
09/13/16,"150,70",,"-0,91","-0,60","179,29","113,07",,"150,70","150,70"
09/14/16,"151,39",,"0,69","0,46","180,12","114,05",,"151,39","151,39"
09/15/16,"153,67",,"2,28","1,51","182,84","117,29",,"153,67","153,67"
09/16/16,"153,27",,"-0,40","-0,26","182,36","116,72",,"153,27","153,27"
09/19/16,"153,13",,"-0,14","-0,09","182,21","116,54",,"153,13","153,13"
09/20/16,"153,19",,"0,06","0,04","182,28","116,62",,"153,19","153,19"
09/21/16,"154,80",,"1,61","1,05","184,19","118,89",,"154,80","154,80"
09/22/16,"155,78",,"0,99","0,64","185,36","120,29",,"155,78","155,78"
09/23/16,"154,44",,"-1,34","-0,86","183,77","118,39",,"154,44","154,44"
09/26/16,"153,36",,"-1,08","-0,70","182,48","116,86",,"153,36","153,36"
09/27/16,"154,97",,"1,61","1,05","184,40","119,14",,"154,97","154,97"
09/28/16,"155,39",,"0,42","0,27","184,98","119,83",,"155,39","155,39"
09/29/16,"154,85",,"-0,55","-0,35","184,33","119,06",,"154,85","154,85"
09/30/16,"155,60",,"0,75","0,48","185,22","120,12",,"155,60","155,60"
10/03/16,"155,15",,"-0,44","-0,28","184,74","119,55",,"155,15","155,15"
10/04/16,"155,08",,"-0,07","-0,05","184,66","119,45",,"155,08","155,08"
10/05/16,"155,76",,"0,68","0,44","185,48","120,42",,"155,76","155,76"
10/06/16,"155,96",,"0,20","0,13","185,71","120,70",,"155,96","155,96"
10/07/16,"155,57",,"-0,38","-0,25","185,28","120,18",,"155,57","155,57"
10/10/16,"156,50",,"0,92","0,59","186,38","121,49",,"156,50","156,50"
10/11/16,"154,79",,"-1,71","-1,09","184,35","119,08",,"154,79","154,79"
10/12/16,"154,45",,"-0,35","-0,22","183,93","118,59",,"154,45","154,45"
10/13/16,"153,51",,"-0,93","-0,60","182,82","117,27",,"153,51","153,51"
10/14/16,"154,16",,"0,64","0,42","183,59","118,18",,"154,16","154,16"
10/17/16,"153,82",,"-0,34","-0,22","183,19","117,70",,"153,82","153,82"
10/18/16,"154,89",,"1,07","0,70","184,47","119,22",,"154,89","154,89"
10/19/16,"154,93",,"0,04","0,02","184,54","119,31",,"154,93","154,93"
10/20/16,"154,71",,"-0,22","-0,14","184,27","118,99",,"154,71","154,71"
10/21/16,"155,44",,"0,73","0,47","185,15","120,03",,"155,44","155,44"
10/24/16,"156,96",,"1,52","0,98","186,96","122,19",,"156,96","156,96"
10/25/16,"156,45",,"-0,52","-0,33","186,35","121,46",,"156,45","156,45"
10/26/16,"155,69",,"-0,76","-0,49","185,44","120,38",,"155,69","155,69"
10/27/16,"155,06",,"-0,63","-0,40","184,70","119,50",,"155,06","155,06"
10/28/16,"155,17",,"0,11","0,07","184,83","119,66",,"155,17","155,17"
10/31/16,"155,23",,"0,06","0,04","184,90","119,74",,"155,23","155,23"
11/01/16,"153,93",,"-1,31","-0,84","183,35","117,90",,"153,93","153,93"
11/02/16,"152,70",,"-1,23","-0,80","181,89","116,16",,"152,70","152,70"
11/03/16,"151,37",,"-1,33","-0,87","180,49","114,49",,"151,37","151,37"
11/04/16,"150,73",,"-0,64","-0,42","179,73","113,59",,"150,73","150,73"
11/07/16,"154,00",,"3,28","2,17","183,63","118,23",,"154,00","154,00"
11/08/16,"154,61",,"0,61","0,39","184,40","119,15",,"154,61","154,61"
11/09/16,"153,91",,"-0,70","-0,45","183,57","118,16",,"153,91","153,91"
11/10/16,"152,29",,"-1,62","-1,05","181,64","115,86",,"152,29","152,29"
11/11/16,"152,81",,"0,52","0,34","182,26","116,59",,"152,81","152,81"
11/14/16,"150,86",,"-1,95","-1,27","179,93","113,83",,"150,86","150,86"
11/15/16,"152,58",,"1,72","1,14","182,10","116,41",,"152,58","152,58"
11/16/16,"153,98",,"1,40","0,92","183,79","118,42",,"153,98","153,98"
11/17/16,"155,10",,"1,12","0,73","185,13","120,01",,"155,10","155,10"
11/18/16,"155,02",,"-0,08","-0,05","185,04","119,90",,"155,02","155,02"
11/21/16,"156,54",,"1,52","0,98","186,85","122,05",,"156,54","156,54"
11/22/16,"156,69",,"0,16","0,10","187,05","122,29",,"156,69","156,69"
11/23/16,"156,03",,"-0,66","-0,42","186,26","121,35",,"156,03","156,03"
11/24/16,"156,20",,"0,17","0,11","186,46","121,59",,"156,20","156,20"
11/25/16,"156,76",,"0,56","0,36","187,13","122,39",,"156,76","156,76"
11/28/16,"156,50",,"-0,26","-0,16","186,85","122,06",,"156,50","156,50"
11/29/16,"156,71",,"0,21","0,13","187,11","122,36",,"156,71","156,71"
11/30/16,"155,16",,"-1,55","-0,99","185,26","120,17",,"155,16","155,16"
12/01/16,"151,95",,"-3,21","-2,07","181,43","115,62",,"151,95","151,95"
12/02/16,"152,25",,"0,30","0,20","181,79","116,04",,"152,25","152,25"
12/05/16,"153,67",,"1,42","0,93","183,48","118,05",,"153,67","153,67"
12/06/16,"153,97",,"0,30","0,20","183,84","118,48",,"153,97","153,97"
12/07/16,"156,68",,"2,72","1,76","187,09","122,34",,"156,68","156,68"
12/08/16,"157,35",,"0,67","0,43","187,89","123,29",,"157,35","157,35"
12/09/16,"158,39",,"1,04","0,66","189,14","124,77",,"158,39","158,39"
12/12/16,"157,81",,"-0,58","-0,37","188,46","123,97",,"157,81","157,81"
12/13/16,"159,55",,"1,74","1,10","190,54","126,44",,"159,55","159,55"
12/14/16,"159,16",,"-0,39","-0,24","190,10","125,91",,"159,16","159,16"
12/15/16,"159,93",,"0,76","0,48","191,01","127,00",,"159,93","159,93"
12/16/16,"158,95",,"-0,98","-0,61","189,84","125,61",,"158,95","158,95"
12/19/16,"159,77",,"0,82","0,52","190,83","126,79",,"159,77","159,77"
12/20/16,"160,29",,"0,52","0,33","191,46","127,53",,"160,29","160,29"
12/21/16,"159,92",,"-0,37","-0,23","191,02","127,01",,"159,92","159,92"
12/22/16,"159,32",,"-0,60","-0,37","190,30","126,16",,"159,32","159,32"
12/23/16,"159,56",,"0,24","0,15","190,59","126,49",,"159,56","159,56"
12/26/16,"159,59",,"0,03","0,02","190,62","126,54",,"159,59","159,59"
12/27/16,"160,25",,"0,65","0,41","191,40","127,47",,"160,25","160,25"
12/28/16,"159,01",,"-1,23","-0,77","189,97","125,76",,"159,01","159,01"
12/29/16,"158,83",,"-0,18","-0,11","189,75","125,51",,"158,83","158,83"
12/30/16,"157,54",,"-1,29","-0,81","188,21","123,67",,"157,54","157,54"
01/02/17,"157,61",,"0,07","0,04","188,29","123,77",,"157,61","157,61"
01/03/17,"158,76",,"1,15","0,73","189,68","125,42",,"158,76","158,76"
01/04/17,"159,51",,"0,76","0,48","190,64","126,56",,"159,51","159,51"
01/05/17,"159,81",,"0,29","0,18","191,00","126,98",,"159,81","159,81"
01/06/17,"161,16",,"1,36","0,85","192,62","128,91",,"161,16","161,16"
01/09/17,"161,49",,"0,33","0,20","193,01","129,38",,"161,49","161,49"
01/10/17,"161,36",,"-0,13","-0,08","192,85","129,19",,"161,36","161,36"
01/11/17,"162,40",,"1,04","0,64","194,10","130,67",,"162,40","162,40"
01/12/17,"161,88",,"-0,52","-0,32","193,48","129,93",,"161,88","161,88"
01/13/17,"162,42",,"0,54","0,33","194,12","130,70",,"162,42","162,42"
01/16/17,"162,28",,"-0,14","-0,08","193,96","130,50",,"162,28","162,28"
01/17/17,"161,56",,"-0,72","-0,44","193,10","129,48",,"161,56","161,56"
01/18/17,"162,15",,"0,59","0,36","193,80","130,31",,"162,15","162,15"
01/19/17,"161,91",,"-0,24","-0,15","193,51","129,97",,"161,91","161,91"
01/20/17,"162,62",,"0,71","0,44","194,37","130,99",,"162,62","162,62"
01/23/17,"162,48",,"-0,15","-0,09","194,19","130,78",,"162,48","162,48"
01/24/17,"164,03",,"1,55","0,96","196,05","132,98",,"164,03","164,03"
01/25/17,"165,84",,"1,81","1,10","198,21","135,56",,"165,84","165,84"
01/26/17,"165,78",,"-0,05","-0,03","198,15","135,48",,"165,78","165,78"
01/27/17,"166,29",,"0,50","0,30","198,77","136,22",,"166,29","166,29"
01/30/17,"165,08",,"-1,21","-0,73","197,33","134,51",,"165,08","165,08"
01/31/17,"164,02",,"-1,06","-0,64","196,08","133,02",,"164,02","164,02"
02/01/17,"164,99",,"0,96","0,59","197,22","134,38",,"164,99","164,99"
02/02/17,"165,21",,"0,23","0,14","197,50","134,71",,"165,21","165,21"
02/03/17,"166,41",,"1,20","0,73","198,98","136,47",,"166,41","166,41"
02/06/17,"166,59",,"0,17","0,11","199,19","136,72",,"166,59","166,59"
02/07/17,"167,23",,"0,64","0,38","199,95","137,63",,"167,23","167,23"
02/08/17,"167,53",,"0,30","0,18","200,36","138,11",,"167,53","167,53"
02/09/17,"167,88",,"0,35","0,21","200,91","138,76",,"167,88","167,88"
02/10/17,"168,37",,"0,49","0,29","201,50","139,46",,"168,37","168,37"
02/13/17,"169,47",,"1,10","0,65","202,82","141,03",,"169,47","169,47"
02/14/17,"169,84",,"0,36","0,21","203,37","141,68",,"169,84","169,84"
02/15/17,"170,55",,"0,72","0,42","204,24","142,72",,"170,55","170,55"
02/16/17,"170,87",,"0,32","0,19","204,62","143,17",,"170,87","170,87"
02/17/17,"171,20",,"0,33","0,20","205,03","143,66",,"171,20","171,20"
02/20/17,"171,21",,"0,01","0,00","205,04","143,68",,"171,21","171,21"
02/21/17,"172,15",,"0,94","0,55","206,17","145,01",,"172,15","172,15"
02/22/17,"172,44",,"0,29","0,17","206,53","145,45",,"172,44","172,44"
02/23/17,"172,21",,"-0,23","-0,13","206,26","145,12",,"172,21","172,21"
02/24/17,"172,43",,"0,22","0,13","206,53","145,44",,"172,43","172,43"
02/27/17,"172,26",,"-0,17","-0,10","206,35","145,23",,"172,26","172,26"
02/28/17,"171,56",,"-0,70","-0,41","205,52","144,24",,"171,56","171,56"
03/01/17,"173,92",,"2,36","1,38","208,35","147,61",,"173,92","173,92"
03/02/17,"172,97",,"-0,95","-0,54","207,21","146,26",,"172,97","172,97"
03/03/17,"173,20",,"0,23","0,13","207,48","146,58",,"173,20","173,20"
03/06/17,"172,84",,"-0,36","-0,21","207,06","146,08",,"172,84","172,84"
03/07/17,"173,07",,"0,23","0,13","207,34","146,40",,"173,07","173,07"
03/08/17,"173,21",,"0,14","0,08","207,52","146,62",,"173,21","173,21"
03/09/17,"173,24",,"0,03","0,02","207,56","146,66",,"173,24","173,24"
03/10/17,"174,18",,"0,94","0,54","208,69","148,00",,"174,18","174,18"
03/13/17,"174,52",,"0,35","0,20","209,11","148,51",,"174,52","174,52"
03/14/17,"174,12",,"-0,40","-0,23","208,63","147,94",,"174,12","174,12"
03/15/17,"175,02",,"0,89","0,51","209,71","149,22",,"175,02","175,02"
03/16/17,"175,48",,"0,47","0,27","210,28","149,90",,"175,48","175,48"
03/17/17,"175,57",,"0,09","0,05","210,39","150,03",,"175,57","175,57"
03/20/17,"175,70",,"0,13","0,07","210,55","150,22",,"175,70","175,70"
03/21/17,"173,24",,"-2,46","-1,40","207,61","146,72",,"173,24","173,24"
03/22/17,"174,22",,"0,98","0,56","208,78","148,11",,"174,22","174,22"
03/23/17,"173,78",,"-0,43","-0,25","208,26","147,50",,"173,78","173,78"
03/24/17,"174,05",,"0,27","0,16","208,58","147,88",,"174,05","174,05"
03/27/17,"174,03",,"-0,03","-0,01","208,55","147,85",,"174,03","174,03"
03/28/17,"175,32",,"1,29","0,74","210,11","149,70",,"175,32","175,32"
03/29/17,"175,67",,"0,35","0,20","210,63","150,32",,"175,67","175,67"
03/30/17,"175,84",,"0,17","0,10","210,85","150,58",,"175,84","175,84"
03/31/17,"175,68",,"-0,16","-0,09","210,66","150,35",,"175,68","175,68"
04/03/17,"175,47",,"-0,22","-0,12","210,40","150,04",,"175,47","175,47"
04/04/17,"175,34",,"-0,12","-0,07","210,31","149,93",,"175,34","175,34"
04/05/17,"174,80",,"-0,54","-0,31","209,67","149,18",,"174,80","174,80"
04/06/17,"174,62",,"-0,19","-0,11","209,45","148,91",,"174,62","174,62"
04/07/17,"174,53",,"-0,09","-0,05","209,35","148,79",,"174,53","174,53"
04/10/17,"174,39",,"-0,14","-0,08","209,20","148,62",,"174,39","174,39"
04/11/17,"173,58",,"-0,81","-0,46","208,26","147,49",,"173,58","173,58"
04/12/17,"172,90",,"-0,68","-0,39","207,44","146,53",,"172,90","172,90"
04/13/17,"172,19",,"-0,71","-0,41","206,59","145,52",,"172,19","172,19"
04/14/17,"172,14",,"-0,05","-0,03","206,53","145,45",,"172,14","172,14"
04/17/17,"173,63",,"1,49","0,86","208,32","147,56",,"173,63","173,63"
04/18/17,"173,49",,"-0,13","-0,08","208,16","147,38",,"173,49","173,49"
04/19/17,"173,47",,"-0,02","-0,01","208,13","147,34",,"173,47","173,47"
04/20/17,"175,00",,"1,53","0,88","209,97","149,53",,"175,00","175,00"
04/21/17,"174,99",,"-0,01","-0,01","209,95","149,51",,"174,99","174,99"
04/24/17,"177,29",,"2,30","1,32","212,72","152,79",,"177,29","177,29"
04/25/17,"178,42",,"1,13","0,64","214,07","154,40",,"178,42","178,42"
04/26/17,"178,19",,"-0,23","-0,13","213,79","154,07",,"178,19","178,19"
04/27/17,"179,21",,"1,02","0,57","215,04","155,55",,"179,21","179,21"
04/28/17,"179,66",,"0,45","0,25","215,59","156,21",,"179,66","179,66"
05/01/17,"181,26",,"1,61","0,89","217,52","158,50",,"181,26","181,26"
05/02/17,"181,92",,"0,66","0,36","218,31","159,44",,"181,92","181,92"
05/03/17,"181,65",,"-0,27","-0,15","218,04","159,12",,"181,65","181,65"
05/04/17,"181,90",,"0,25","0,14","218,34","159,48",,"181,90","181,90"
05/05/17,"182,58",,"0,67","0,37","219,15","160,44",,"182,58","182,58"
05/08/17,"183,50",,"0,93","0,51","220,32","161,84",,"183,50","183,50"
05/09/17,"183,80",,"0,30","0,16","220,68","162,26",,"183,80","183,80"
05/10/17,"184,45",,"0,65","0,35","221,46","163,18",,"184,45","184,45"
05/11/17,"184,13",,"-0,32","-0,17","221,26","162,95",,"184,13","184,13"
05/12/17,"184,62",,"0,50","0,27","221,86","163,67",,"184,62","184,62"
05/15/17,"185,71",,"1,08","0,59","223,17","165,21",,"185,71","185,71"
05/16/17,"186,57",,"0,86","0,46","224,31","166,57",,"186,57","186,57"
05/17/17,"181,88",,"-4,69","-2,51","218,69","159,89",,"181,88","181,88"
05/18/17,"182,56",,"0,68","0,37","219,51","160,87",,"182,56","182,56"
05/19/17,"183,47",,"0,91","0,50","220,62","162,18",,"183,47","183,47"
05/22/17,"185,01",,"1,54","0,84","222,48","164,39",,"185,01","185,01"
05/23/17,"185,25",,"0,24","0,13","222,78","164,75",,"185,25","185,25"
05/24/17,"186,17",,"0,92","0,50","223,94","166,13",,"186,17","186,17"
05/25/17,"187,50",,"1,33","0,71","225,53","168,02",,"187,50","187,50"
05/26/17,"187,46",,"-0,04","-0,02","225,53","168,03",,"187,46","187,46"
05/29/17,"187,43",,"-0,03","-0,02","225,50","167,98",,"187,43","187,43"
05/30/17,"187,92",,"0,49","0,26","226,10","168,70",,"187,92","187,92"
05/31/17,"187,51",,"-0,41","-0,22","225,61","168,11",,"187,51","187,51"
06/01/17,"188,36",,"0,84","0,45","226,62","169,32",,"188,36","188,36"
06/02/17,"190,22",,"1,86","0,99","228,86","171,99",,"190,22","190,22"
06/05/17,"190,36",,"0,14","0,07","229,04","172,19",,"190,36","190,36"
06/06/17,"189,85",,"-0,51","-0,27","228,42","171,46",,"189,85","189,85"
06/07/17,"190,33",,"0,49","0,26","229,02","172,18",,"190,33","190,33"
06/08/17,"190,90",,"0,56","0,30","229,70","172,98",,"190,90","190,90"
06/09/17,"186,42",,"-4,48","-2,35","224,32","166,58",,"186,42","186,42"
06/12/17,"184,56",,"-1,86","-1,00","222,09","163,94",,"184,56","184,56"
06/13/17,"186,01",,"1,45","0,79","223,85","166,02",,"186,01","186,01"
06/14/17,"185,21",,"-0,80","-0,43","222,89","164,89",,"185,21","185,21"
06/15/17,"184,32",,"-0,89","-0,48","221,84","163,64",,"184,32","184,32"
06/16/17,"184,20",,"-0,13","-0,07","221,69","163,45",,"184,20","184,20"
06/19/17,"187,07",,"2,87","1,56","225,15","167,57",,"187,07","187,07"
06/20/17,"185,91",,"-1,15","-0,62","223,76","165,92",,"185,91","185,91"
06/21/17,"187,02",,"1,11","0,59","225,09","167,50",,"187,02","187,02"
06/22/17,"187,26",,"0,25","0,13","225,39","167,85",,"187,26","187,26"
06/23/17,"188,45",,"1,19","0,63","226,82","169,55",,"188,45","188,45"
06/26/17,"187,54",,"-0,92","-0,49","225,71","168,24",,"187,54","187,54"
06/27/17,"184,73",,"-2,81","-1,50","222,33","164,22",,"184,73","184,73"
06/28/17,"186,47",,"1,74","0,94","224,48","166,77",,"186,47","186,47"
06/29/17,"183,33",,"-3,14","-1,68","220,70","162,28",,"183,33","183,33"
06/30/17,"183,04",,"-0,29","-0,16","220,35","161,87",,"183,04","183,04"
07/03/17,"181,73",,"-1,31","-0,72","218,77","159,99",,"181,73","181,73"
07/04/17,"181,58",,"-0,15","-0,08","218,59","159,77",,"181,58","181,58"
07/05/17,"183,30",,"1,72","0,95","220,73","162,32",,"183,30","183,30"
07/06/17,"181,83",,"-1,48","-0,80","218,96","160,21",,"181,83","181,83"
07/07/17,"183,80",,"1,97","1,08","221,33","163,03",,"183,80","183,80"
07/10/17,"185,34",,"1,54","0,84","223,18","165,23",,"185,34","185,34"
07/11/17,"185,97",,"0,63","0,34","223,94","166,14",,"185,97","185,97"
07/12/17,"188,19",,"2,23","1,20","226,62","169,32",,"188,19","188,19"
07/13/17,"188,78",,"0,58","0,31","227,33","170,16",,"188,78","188,78"
07/14/17,"190,17",,"1,39","0,74","229,01","172,15",,"190,17","190,17"
07/17/17,"190,20",,"0,03","0,02","229,07","172,23",,"190,20","190,20"
07/18/17,"190,90",,"0,70","0,37","229,91","173,22",,"190,90","190,90"
07/19/17,"192,08",,"1,18","0,62","231,33","174,92",,"192,08","192,08"
07/20/17,"192,28",,"0,19","0,10","231,57","175,20",,"192,28","192,28"
07/21/17,"191,94",,"-0,34","-0,18","231,16","174,71",,"191,94","191,94"
07/24/17,"192,21",,"0,28","0,14","231,49","175,10",,"192,21","192,21"
07/25/17,"191,97",,"-0,24","-0,13","231,20","174,76",,"191,97","191,97"
07/26/17,"192,43",,"0,46","0,24","231,75","175,41",,"192,43","192,43"
07/27/17,"191,25",,"-1,18","-0,61","230,35","173,75",,"191,25","191,25"
07/28/17,"190,76",,"-0,50","-0,26","229,76","173,05",,"190,76","190,76"
07/31/17,"189,88",,"-0,88","-0,46","228,71","171,80",,"189,88","189,88"
08/01/17,"190,77",,"0,89","0,47","229,77","173,06",,"190,77","190,77"
08/02/17,"191,55",,"0,78","0,41","230,71","174,18",,"191,55","191,55"
08/03/17,"190,97",,"-0,57","-0,30","230,07","173,41",,"190,97","190,97"
08/04/17,"191,42",,"0,45","0,24","230,61","174,06",,"191,42","191,42"
08/07/17,"192,35",,"0,93","0,49","231,73","175,40",,"192,35","192,35"
08/08/17,"192,08",,"-0,27","-0,14","231,46","175,07",,"192,08","192,08"
08/09/17,"191,81",,"-0,27","-0,14","231,13","174,68",,"191,81","191,81"
08/10/17,"188,09",,"-3,72","-1,94","226,78","169,50",,"188,09","188,09"
